timestamp,gpu_timestamp,gpu_util_pct,mem_used_mib,mem_total_mib,power_w,temp_c
2026-05-12T20:04:48+08:00,2026/05/12 20:04:48.831,3,307,24564,5.67,29
2026-05-12T20:04:51+08:00,2026/05/12 20:04:51.137,0,329,24564,55.21,30
2026-05-12T20:04:53+08:00,2026/05/12 20:04:53.284,0,327,24564,15.25,29
2026-05-12T20:04:55+08:00,2026/05/12 20:04:55.385,0,327,24564,5.47,29
2026-05-12T20:04:57+08:00,2026/05/12 20:04:57.610,0,1871,24564,55.23,30
2026-05-12T20:04:59+08:00,2026/05/12 20:04:59.873,1,1871,24564,55.18,31
2026-05-12T20:05:02+08:00,2026/05/12 20:05:02.049,0,2159,24564,55.11,31
2026-05-12T20:05:04+08:00,2026/05/12 20:05:04.139,3,2199,24564,15.51,30
2026-05-12T20:05:06+08:00,2026/05/12 20:05:06.230,3,2199,24564,11.67,30
2026-05-12T20:05:08+08:00,2026/05/12 20:05:08.328,3,2199,24564,10.49,30
2026-05-12T20:05:10+08:00,2026/05/12 20:05:10.527,3,2199,24564,12.01,30
2026-05-12T20:05:12+08:00,2026/05/12 20:05:12.615,4,2199,24564,11.91,30
2026-05-12T20:05:14+08:00,2026/05/12 20:05:14.707,5,2199,24564,11.60,30
2026-05-12T20:05:16+08:00,2026/05/12 20:05:16.799,7,2199,24564,11.62,30
2026-05-12T20:05:18+08:00,2026/05/12 20:05:18.888,7,2199,24564,12.00,30
2026-05-12T20:05:21+08:00,2026/05/12 20:05:21.084,4,2199,24564,11.25,30
2026-05-12T20:05:23+08:00,2026/05/12 20:05:23.216,3,2199,24564,11.26,30
2026-05-12T20:05:25+08:00,2026/05/12 20:05:25.314,3,2263,24564,12.95,30
2026-05-12T20:05:27+08:00,2026/05/12 20:05:27.408,3,2263,24564,12.19,30
2026-05-12T20:05:29+08:00,2026/05/12 20:05:29.499,4,2263,24564,11.61,30
2026-05-12T20:05:31+08:00,2026/05/12 20:05:31.686,3,2263,24564,12.22,30
2026-05-12T20:05:33+08:00,2026/05/12 20:05:33.775,7,2263,24564,12.90,30
2026-05-12T20:05:35+08:00,2026/05/12 20:05:35.862,7,2263,24564,10.64,30
2026-05-12T20:05:37+08:00,2026/05/12 20:05:37.955,63,2759,24564,11.43,30
2026-05-12T20:05:40+08:00,2026/05/12 20:05:40.044,100,6603,24564,13.66,30
2026-05-12T20:05:42+08:00,2026/05/12 20:05:42.231,0,7369,24564,43.46,31
2026-05-12T20:05:44+08:00,2026/05/12 20:05:44.317,0,8581,24564,58.39,32
2026-05-12T20:05:46+08:00,2026/05/12 20:05:46.411,61,8621,24564,145.89,35
2026-05-12T20:05:48+08:00,2026/05/12 20:05:48.502,62,8621,24564,136.84,35
2026-05-12T20:05:50+08:00,2026/05/12 20:05:50.696,65,8623,24564,145.07,36
2026-05-12T20:05:52+08:00,2026/05/12 20:05:52.789,61,17223,24564,127.71,37
2026-05-12T20:05:54+08:00,2026/05/12 20:05:54.879,51,17223,24564,140.07,38
2026-05-12T20:05:57+08:00,2026/05/12 20:05:56.974,58,17223,24564,141.79,38
2026-05-12T20:05:59+08:00,2026/05/12 20:05:59.068,53,17225,24564,144.19,39
2026-05-12T20:06:01+08:00,2026/05/12 20:06:01.267,84,17225,24564,227.24,43
2026-05-12T20:06:03+08:00,2026/05/12 20:06:03.367,68,17225,24564,147.23,40
2026-05-12T20:06:05+08:00,2026/05/12 20:06:05.466,53,17225,24564,146.05,41
2026-05-12T20:06:07+08:00,2026/05/12 20:06:07.837,28,17225,24564,139.56,41
2026-05-12T20:06:09+08:00,2026/05/12 20:06:09.945,53,17225,24564,205.08,43
2026-05-12T20:06:12+08:00,2026/05/12 20:06:12.140,56,17225,24564,143.72,43
2026-05-12T20:06:14+08:00,2026/05/12 20:06:14.238,51,17225,24564,142.44,43
2026-05-12T20:06:16+08:00,2026/05/12 20:06:16.332,50,17225,24564,135.49,42
2026-05-12T20:06:18+08:00,2026/05/12 20:06:18.437,57,17225,24564,144.77,44
2026-05-12T20:06:20+08:00,2026/05/12 20:06:20.635,66,17225,24564,143.39,45
2026-05-12T20:06:22+08:00,2026/05/12 20:06:22.732,48,17225,24564,142.29,45
2026-05-12T20:06:24+08:00,2026/05/12 20:06:24.824,76,17225,24564,180.45,46
2026-05-12T20:06:26+08:00,2026/05/12 20:06:26.913,65,17225,24564,149.49,46
2026-05-12T20:06:29+08:00,2026/05/12 20:06:29.011,51,17225,24564,148.10,47
2026-05-12T20:06:31+08:00,2026/05/12 20:06:31.212,61,17225,24564,146.76,47
2026-05-12T20:06:33+08:00,2026/05/12 20:06:33.302,64,17225,24564,234.74,53
2026-05-12T20:06:35+08:00,2026/05/12 20:06:35.567,55,17225,24564,147.79,49
2026-05-12T20:06:37+08:00,2026/05/12 20:06:37.659,57,17225,24564,148.60,48
2026-05-12T20:06:39+08:00,2026/05/12 20:06:39.752,56,17225,24564,149.35,49
2026-05-12T20:06:42+08:00,2026/05/12 20:06:42.178,65,17225,24564,148.36,50
2026-05-12T20:06:44+08:00,2026/05/12 20:06:44.276,51,17225,24564,149.36,50
2026-05-12T20:06:46+08:00,2026/05/12 20:06:46.366,59,17225,24564,149.88,50
2026-05-12T20:06:48+08:00,2026/05/12 20:06:48.737,86,17225,24564,216.04,51
2026-05-12T20:06:50+08:00,2026/05/12 20:06:50.932,66,17225,24564,152.53,51
2026-05-12T20:06:53+08:00,2026/05/12 20:06:53.023,52,17225,24564,153.75,52
2026-05-12T20:06:55+08:00,2026/05/12 20:06:55.115,65,17225,24564,151.97,53
2026-05-12T20:06:57+08:00,2026/05/12 20:06:57.211,49,17225,24564,234.74,53
2026-05-12T20:06:59+08:00,2026/05/12 20:06:59.312,58,17225,24564,150.61,53
2026-05-12T20:07:01+08:00,2026/05/12 20:07:01.524,59,17225,24564,152.47,53
2026-05-12T20:07:03+08:00,2026/05/12 20:07:03.616,56,17225,24564,152.00,54
2026-05-12T20:07:05+08:00,2026/05/12 20:07:05.712,67,17225,24564,154.95,55
2026-05-12T20:07:07+08:00,2026/05/12 20:07:07.801,51,17225,24564,153.55,54
2026-05-12T20:07:09+08:00,2026/05/12 20:07:09.890,64,17225,24564,154.18,55
2026-05-12T20:07:12+08:00,2026/05/12 20:07:12.083,84,17225,24564,192.84,55
2026-05-12T20:07:14+08:00,2026/05/12 20:07:14.168,53,17225,24564,155.44,55
2026-05-12T20:07:16+08:00,2026/05/12 20:07:16.260,64,17225,24564,141.86,54
2026-05-12T20:07:18+08:00,2026/05/12 20:07:18.352,51,17225,24564,152.26,55
2026-05-12T20:07:20+08:00,2026/05/12 20:07:20.540,68,17225,24564,236.94,61
2026-05-12T20:07:22+08:00,2026/05/12 20:07:22.628,67,17225,24564,151.50,56
2026-05-12T20:07:24+08:00,2026/05/12 20:07:24.715,55,17225,24564,151.59,57
2026-05-12T20:07:26+08:00,2026/05/12 20:07:26.808,62,17225,24564,154.39,57
2026-05-12T20:07:28+08:00,2026/05/12 20:07:28.897,61,17225,24564,238.81,63
2026-05-12T20:07:31+08:00,2026/05/12 20:07:31.085,63,17225,24564,155.46,58
2026-05-12T20:07:33+08:00,2026/05/12 20:07:33.172,50,17225,24564,154.15,57
2026-05-12T20:07:35+08:00,2026/05/12 20:07:35.260,62,17225,24564,155.22,57
2026-05-12T20:07:37+08:00,2026/05/12 20:07:37.353,55,17225,24564,181.70,58
2026-05-12T20:07:39+08:00,2026/05/12 20:07:39.441,51,17225,24564,156.30,58
2026-05-12T20:07:41+08:00,2026/05/12 20:07:41.880,39,17225,24564,150.18,58
2026-05-12T20:07:43+08:00,2026/05/12 20:07:43.966,64,17225,24564,187.76,58
2026-05-12T20:07:46+08:00,2026/05/12 20:07:46.050,62,17225,24564,151.90,58
2026-05-12T20:07:48+08:00,2026/05/12 20:07:48.139,51,17225,24564,153.63,58
2026-05-12T20:07:50+08:00,2026/05/12 20:07:50.326,47,17225,24564,152.27,57
2026-05-12T20:07:52+08:00,2026/05/12 20:07:52.411,80,17225,24564,237.60,66
2026-05-12T20:07:54+08:00,2026/05/12 20:07:54.498,58,17225,24564,154.68,58
2026-05-12T20:07:56+08:00,2026/05/12 20:07:56.585,51,17225,24564,156.10,57
2026-05-12T20:07:58+08:00,2026/05/12 20:07:58.669,65,17225,24564,157.22,57
2026-05-12T20:08:00+08:00,2026/05/12 20:08:00.849,64,17225,24564,241.09,63
2026-05-12T20:08:02+08:00,2026/05/12 20:08:02.931,51,17225,24564,153.12,58
2026-05-12T20:08:05+08:00,2026/05/12 20:08:05.020,65,17225,24564,151.68,57
2026-05-12T20:08:07+08:00,2026/05/12 20:08:07.103,51,17225,24564,153.74,57
2026-05-12T20:08:09+08:00,2026/05/12 20:08:09.191,55,17225,24564,184.12,58
2026-05-12T20:08:11+08:00,2026/05/12 20:08:11.386,66,17225,24564,152.79,56
2026-05-12T20:08:13+08:00,2026/05/12 20:08:13.478,52,17225,24564,152.62,57
2026-05-12T20:08:15+08:00,2026/05/12 20:08:15.564,67,17225,24564,158.62,57
2026-05-12T20:08:17+08:00,2026/05/12 20:08:17.654,59,17225,24564,154.34,57
2026-05-12T20:08:19+08:00,2026/05/12 20:08:19.744,50,17225,24564,155.11,57
2026-05-12T20:08:21+08:00,2026/05/12 20:08:21.943,65,17225,24564,152.64,57
2026-05-12T20:08:24+08:00,2026/05/12 20:08:24.033,87,17225,24564,219.93,63
2026-05-12T20:08:26+08:00,2026/05/12 20:08:26.119,51,17225,24564,150.98,57
2026-05-12T20:08:28+08:00,2026/05/12 20:08:28.206,51,17225,24564,152.55,58
2026-05-12T20:08:30+08:00,2026/05/12 20:08:30.412,49,17225,24564,155.48,57
2026-05-12T20:08:32+08:00,2026/05/12 20:08:32.505,6,17225,24564,76.35,53
2026-05-12T20:08:34+08:00,2026/05/12 20:08:34.945,6,17225,24564,37.79,52
2026-05-12T20:08:37+08:00,2026/05/12 20:08:37.043,6,17225,24564,26.42,51
2026-05-12T20:08:39+08:00,2026/05/12 20:08:39.140,10,17225,24564,19.62,50
2026-05-12T20:08:41+08:00,2026/05/12 20:08:41.342,10,17225,24564,18.66,49
2026-05-12T20:08:43+08:00,2026/05/12 20:08:43.436,9,17225,24564,19.58,49
2026-05-12T20:08:45+08:00,2026/05/12 20:08:45.540,9,17225,24564,19.44,48
2026-05-12T20:08:47+08:00,2026/05/12 20:08:47.637,12,17225,24564,17.68,47
2026-05-12T20:08:49+08:00,2026/05/12 20:08:49.740,10,17225,24564,18.60,47
2026-05-12T20:08:51+08:00,2026/05/12 20:08:51.938,8,17225,24564,18.54,47
2026-05-12T20:08:54+08:00,2026/05/12 20:08:54.036,8,17225,24564,17.19,46
2026-05-12T20:08:56+08:00,2026/05/12 20:08:56.126,57,17225,24564,88.28,50
2026-05-12T20:08:58+08:00,2026/05/12 20:08:58.217,49,17225,24564,180.60,52
2026-05-12T20:09:00+08:00,2026/05/12 20:09:00.409,50,17225,24564,151.08,51
2026-05-12T20:09:02+08:00,2026/05/12 20:09:02.502,52,17225,24564,148.38,51
2026-05-12T20:09:04+08:00,2026/05/12 20:09:04.594,66,17225,24564,150.02,52
2026-05-12T20:09:06+08:00,2026/05/12 20:09:06.683,67,17225,24564,152.70,53
2026-05-12T20:09:08+08:00,2026/05/12 20:09:08.772,53,17225,24564,152.54,54
2026-05-12T20:09:11+08:00,2026/05/12 20:09:10.978,54,17225,24564,153.22,54
2026-05-12T20:09:13+08:00,2026/05/12 20:09:13.064,85,17225,24564,187.64,58
2026-05-12T20:09:15+08:00,2026/05/12 20:09:15.151,52,17225,24564,155.28,55
2026-05-12T20:09:17+08:00,2026/05/12 20:09:17.263,55,17225,24564,151.28,54
2026-05-12T20:09:19+08:00,2026/05/12 20:09:19.350,53,17225,24564,150.96,56
2026-05-12T20:09:21+08:00,2026/05/12 20:09:21.539,71,17225,24564,238.35,60
2026-05-12T20:09:23+08:00,2026/05/12 20:09:23.783,50,17225,24564,144.96,57
2026-05-12T20:09:26+08:00,2026/05/12 20:09:26.016,55,17225,24564,155.15,57
2026-05-12T20:09:28+08:00,2026/05/12 20:09:28.106,61,17225,24564,153.36,56
2026-05-12T20:09:30+08:00,2026/05/12 20:09:30.298,62,17225,24564,193.13,57
2026-05-12T20:09:32+08:00,2026/05/12 20:09:32.384,49,17225,24564,150.99,57
2026-05-12T20:09:34+08:00,2026/05/12 20:09:34.471,51,17225,24564,152.02,57
2026-05-12T20:09:36+08:00,2026/05/12 20:09:36.562,64,17225,24564,151.31,58
2026-05-12T20:09:38+08:00,2026/05/12 20:09:38.651,59,17225,24564,154.74,58
2026-05-12T20:09:40+08:00,2026/05/12 20:09:40.846,52,17225,24564,154.81,58
