2026/05/02 12:12:37.253, 442, 24564, 4, 51
2026/05/02 12:12:42.383, 442, 24564, 0, 50
2026/05/02 12:15:52.086, 442, 24564, 4, 38
2026/05/02 12:15:57.212, 442, 24564, 3, 37
2026/05/02 12:16:02.290, 2274, 24564, 3, 39
2026/05/02 12:16:07.366, 2314, 24564, 5, 38
2026/05/02 12:16:12.440, 2314, 24564, 3, 38
2026/05/02 12:16:17.515, 2314, 24564, 4, 38
2026/05/02 12:16:22.590, 2314, 24564, 4, 38
2026/05/02 12:16:27.664, 2378, 24564, 3, 38
2026/05/02 12:16:32.735, 2668, 24564, 2, 38
2026/05/02 12:16:37.813, 6404, 24564, 4, 38
2026/05/02 12:16:42.895, 7358, 24564, 47, 44
2026/05/02 12:16:47.974, 15174, 24564, 87, 51
2026/05/02 12:16:53.052, 15240, 24564, 29, 46
2026/05/02 12:16:58.131, 15240, 24564, 6, 47
2026/05/02 12:17:03.208, 15240, 24564, 18, 45
2026/05/02 12:17:08.296, 15240, 24564, 12, 46
2026/05/02 12:17:13.373, 15240, 24564, 6, 50
2026/05/02 12:17:18.461, 15240, 24564, 61, 49
2026/05/02 12:17:23.546, 15240, 24564, 24, 50
2026/05/02 12:17:28.651, 15240, 24564, 34, 49
2026/05/02 12:17:33.751, 15240, 24564, 40, 51
2026/05/02 12:17:38.830, 15240, 24564, 6, 51
2026/05/02 12:17:43.901, 15240, 24564, 57, 53
2026/05/02 12:17:48.996, 15240, 24564, 5, 55
2026/05/02 12:17:54.094, 15240, 24564, 5, 56
2026/05/02 12:17:59.194, 15240, 24564, 58, 54
2026/05/02 12:18:04.284, 15240, 24564, 7, 54
2026/05/02 12:18:09.364, 15240, 24564, 31, 55
2026/05/02 12:18:14.434, 15240, 24564, 15, 61
2026/05/02 12:18:19.518, 15240, 24564, 55, 57
2026/05/02 12:18:24.610, 15240, 24564, 53, 54
2026/05/02 12:18:29.683, 15240, 24564, 54, 54
2026/05/02 12:18:34.770, 15240, 24564, 87, 60
2026/05/02 12:18:39.842, 15240, 24564, 58, 55
2026/05/02 12:18:44.940, 15240, 24564, 57, 55
2026/05/02 12:18:50.011, 15240, 24564, 44, 54
2026/05/02 12:18:55.084, 15240, 24564, 46, 54
2026/05/02 12:19:00.172, 15240, 24564, 7, 54
2026/05/02 12:19:05.257, 15240, 24564, 7, 54
2026/05/02 12:19:10.327, 15240, 24564, 18, 54
2026/05/02 12:19:15.399, 15240, 24564, 3, 53
2026/05/02 12:19:20.506, 15240, 24564, 15, 55
2026/05/02 12:19:25.581, 15240, 24564, 6, 57
2026/05/02 12:19:30.653, 15240, 24564, 5, 54
2026/05/02 12:19:35.723, 15240, 24564, 52, 54
2026/05/02 12:19:40.823, 15240, 24564, 86, 60
2026/05/02 12:19:45.919, 15240, 24564, 31, 55
2026/05/02 12:19:51.055, 15240, 24564, 5, 56
2026/05/02 12:19:56.175, 15240, 24564, 7, 56
2026/05/02 12:20:01.267, 15240, 24564, 6, 55
2026/05/02 12:20:06.360, 15240, 24564, 13, 55
2026/05/02 12:20:11.445, 15240, 24564, 6, 54
2026/05/02 12:20:16.517, 15240, 24564, 5, 54
2026/05/02 12:20:21.601, 15240, 24564, 6, 56
2026/05/02 12:20:26.690, 15240, 24564, 3, 54
2026/05/02 12:20:31.762, 15240, 24564, 21, 55
2026/05/02 12:20:36.855, 15240, 24564, 39, 55
2026/05/02 12:20:41.974, 15240, 24564, 55, 54
2026/05/02 12:20:47.047, 15240, 24564, 5, 56
2026/05/02 12:20:52.118, 15240, 24564, 5, 55
2026/05/02 12:20:57.194, 15240, 24564, 58, 54
2026/05/02 12:21:02.262, 15240, 24564, 57, 54
2026/05/02 12:21:07.333, 15240, 24564, 84, 54
2026/05/02 12:21:12.403, 15240, 24564, 35, 56
2026/05/02 12:21:17.475, 15240, 24564, 56, 55
2026/05/02 12:21:22.564, 15240, 24564, 5, 54
2026/05/02 12:21:27.639, 15240, 24564, 44, 54
2026/05/02 12:21:32.715, 15240, 24564, 6, 54
2026/05/02 12:21:37.786, 15240, 24564, 38, 57
2026/05/02 12:21:42.857, 15240, 24564, 59, 56
2026/05/02 12:21:47.930, 15240, 24564, 5, 56
2026/05/02 12:21:53.023, 15240, 24564, 87, 61
2026/05/02 12:21:58.088, 15240, 24564, 5, 54
2026/05/02 12:22:03.165, 15240, 24564, 61, 54
2026/05/02 12:22:08.237, 15240, 24564, 7, 57
2026/05/02 12:22:13.316, 15240, 24564, 86, 61
2026/05/02 12:22:18.382, 15240, 24564, 6, 55
2026/05/02 12:22:23.454, 15240, 24564, 52, 55
2026/05/02 12:22:28.544, 15240, 24564, 5, 55
2026/05/02 12:22:33.614, 15240, 24564, 40, 53
2026/05/02 12:22:38.685, 15240, 24564, 52, 54
2026/05/02 12:22:43.757, 15240, 24564, 5, 54
2026/05/02 12:22:48.827, 15240, 24564, 10, 53
2026/05/02 12:22:53.897, 15240, 24564, 15, 53
2026/05/02 12:22:59.010, 15240, 24564, 19, 55
2026/05/02 12:23:04.077, 15240, 24564, 52, 53
2026/05/02 12:23:09.155, 15240, 24564, 6, 55
2026/05/02 12:23:14.221, 15240, 24564, 15, 53
2026/05/02 12:23:19.290, 15240, 24564, 6, 55
2026/05/02 12:23:24.361, 15240, 24564, 52, 54
2026/05/02 12:23:29.439, 15240, 24564, 46, 53
2026/05/02 12:23:34.503, 15240, 24564, 43, 53
2026/05/02 12:23:39.573, 15240, 24564, 6, 54
2026/05/02 12:23:44.640, 15240, 24564, 57, 54
2026/05/02 12:23:49.709, 15240, 24564, 21, 54
2026/05/02 12:23:54.776, 15240, 24564, 6, 53
2026/05/02 12:23:59.841, 15240, 24564, 6, 54
2026/05/02 12:24:04.910, 15240, 24564, 45, 55
2026/05/02 12:24:09.980, 15240, 24564, 10, 55
2026/05/02 12:24:15.048, 15240, 24564, 6, 53
2026/05/02 12:24:20.122, 15240, 24564, 55, 54
2026/05/02 12:24:25.188, 15240, 24564, 53, 54
2026/05/02 12:24:30.261, 15240, 24564, 60, 54
2026/05/02 12:24:35.340, 15240, 24564, 7, 55
2026/05/02 12:24:40.418, 15240, 24564, 28, 54
2026/05/02 12:24:45.485, 15240, 24564, 56, 56
2026/05/02 12:24:50.579, 15240, 24564, 9, 56
2026/05/02 12:24:55.649, 15240, 24564, 35, 54
2026/05/02 12:25:00.716, 15240, 24564, 51, 62
2026/05/02 12:25:05.803, 15240, 24564, 59, 55
2026/05/02 12:25:10.868, 15240, 24564, 6, 54
2026/05/02 12:25:15.935, 15240, 24564, 47, 56
2026/05/02 12:25:21.037, 15240, 24564, 5, 57
2026/05/02 12:25:26.250, 15240, 24564, 7, 55
2026/05/02 12:25:31.317, 15240, 24564, 10, 56
2026/05/02 12:25:36.384, 15240, 24564, 44, 55
2026/05/02 12:25:41.449, 15240, 24564, 5, 54
2026/05/02 12:25:46.514, 15240, 24564, 24, 55
2026/05/02 12:25:51.580, 15240, 24564, 15, 55
2026/05/02 12:25:56.651, 15240, 24564, 27, 54
2026/05/02 12:26:01.720, 15240, 24564, 9, 55
2026/05/02 12:26:06.806, 15240, 24564, 6, 55
2026/05/02 12:26:11.884, 15240, 24564, 30, 56
2026/05/02 12:26:16.964, 15240, 24564, 27, 55
2026/05/02 12:26:22.062, 15240, 24564, 5, 54
2026/05/02 12:26:27.130, 15240, 24564, 13, 54
2026/05/02 12:26:32.202, 15240, 24564, 5, 55
2026/05/02 12:26:37.271, 15240, 24564, 3, 55
2026/05/02 12:26:42.337, 15240, 24564, 6, 55
