name,cmd_vx,cmd_vy,cmd_wz,cmd_xy_speed,envs,duration_s,warmup_s,reset_events_per_env,ever_reset_frac,fall_frac,min_height,max_xy_err,max_yaw_err,vx,vy,wz,abs_vx_err,abs_vy_err,xy_err,yaw_err,along,orth_abs,base_height,tilt,action_abs,torque_abs,reward,speed_ratio,score_tracking
right_0.3,0.0,-0.3,0.0,0.3,16,8.0,2.0,0.0,0.0,0.0,0.6380899548530579,0.15191307663917542,0.1458207219839096,-0.04125959396362305,-0.2995914459228516,0.02398637930552165,0.04125959396362305,0.07211123148600261,0.08637025833129883,0.053893903096516926,0.2995914459228516,0.04125959396362305,0.6556330871582031,0.03934466044108073,0.20371852874755858,4.923570556640625,0.07134540557861328,0.998638153076172,0.9593901111826408
right_0.6,0.0,-0.6,0.0,0.6,16,8.0,2.0,0.0,0.0,0.0,0.6320692896842957,0.20973823964595795,0.18134289979934692,-0.025297958056131997,-0.5362885030110677,0.0628558603922526,0.02572769006093343,0.09203170776367188,0.09735555013020833,0.07210714340209962,0.5362885030110677,0.02572769006093343,0.6568818664550782,0.04915899276733399,0.2122728474934896,4.976001383463542,0.06858838399251302,0.8938141716851128,0.9429800305509184
right_1.0,0.0,-1.0,0.0,1.0,16,8.0,2.0,0.0,0.0,0.0,0.6189103722572327,0.4414325952529907,0.2378922551870346,-0.027657365798950194,-0.7067745463053385,0.08693134943644205,0.029936577479044598,0.29322614034016925,0.2950060272216797,0.09000717163085938,0.7067745463053385,0.029936577479044598,0.6519561258951823,0.056930217742919925,0.24077730814615886,5.812884521484375,0.05990612665812174,0.7067745463053385,0.6835063119122218
diag_fl_0.7,0.5,0.5,0.0,0.7071067811865476,16,8.0,2.0,0.0,0.0,0.0,0.6324946284294128,0.2683744728565216,0.18319982290267944,0.42596656799316407,0.3965015411376953,0.033576005299886066,0.0740333875020345,0.11237592061360677,0.1394475301106771,0.06206472396850586,0.5815735371907552,0.04606974919637044,0.6454441324869792,0.03435013771057129,0.21032259623209634,6.073024088541667,0.06716784795125326,0.8224691838124596,0.9110198666315332
diag_fr_0.7,0.5,-0.5,0.0,0.7071067811865476,16,8.0,2.0,0.0,0.0,0.0,0.6251001954078674,0.2576601505279541,0.17558002471923828,0.3656362152099609,-0.43023147583007815,0.04132343292236328,0.13436424255371093,0.09801427205403646,0.1742249298095703,0.05982694625854492,0.5627623494466146,0.06578285217285157,0.64455810546875,0.03308172225952148,0.2229119618733724,5.996405436197917,0.06690162658691406,0.7958661469803494,0.8730745263714625
diag_bl_0.7,-0.5,0.5,0.0,0.7071067811865476,16,8.0,2.0,0.0,0.0,0.0,0.6396186351776123,0.1735592931509018,0.17241708934307098,-0.4455852254231771,0.4720698547363281,-0.03130829493204752,0.05466548919677734,0.0735389773050944,0.09948387145996093,0.05366366704305013,0.6488798014322916,0.060472819010416665,0.6631854756673177,0.0574255116780599,0.1948855972290039,5.395741780598958,0.06680061340332032,0.9176546155355076,0.9501766927014347
diag_br_0.7,-0.5,-0.5,0.0,0.7071067811865476,16,8.0,2.0,0.0,0.0,0.0,0.642024576663971,0.17763127386569977,0.19300177693367004,-0.4178785451253255,-0.44412979125976565,0.04376522064208985,0.08212032318115234,0.07745937983194986,0.12015876770019532,0.05354832967122396,0.6095327250162761,0.05082112630208333,0.6626412455240885,0.05910322189331055,0.20270250956217448,5.511320393880208,0.06771867752075195,0.862009446428248,0.9331193064856195
diag_fl_1.0,0.7071067811865476,0.7071067811865476,0.0,1.0000000000000002,16,8.0,2.0,0.0,0.0,0.0,0.6252309679985046,0.3800851106643677,0.21046000719070435,0.5549929809570312,0.5056733194986979,0.04345544815063476,0.15211340586344402,0.20143399556477865,0.25688369750976564,0.06253920237223308,0.7500042215983073,0.05285011609395345,0.6422164408365886,0.04104809125264486,0.22339742024739584,6.830579427083333,0.06091808319091797,0.750004221598307,0.7560849483910064
diag_fr_1.0,0.7071067811865476,-0.7071067811865476,0.0,1.0000000000000002,16,8.0,2.0,0.0,0.0,0.0,0.6159237623214722,0.3963002562522888,0.17610827088356018,0.48623875935872396,-0.5472057088216146,0.039312763214111326,0.2208678690592448,0.16091148376464845,0.28472628275553385,0.052622769673665366,0.7307550048828125,0.06679089228312174,0.6404342651367188,0.03736308415730794,0.2397571055094401,6.902109375,0.060279159545898436,0.7307550048828124,0.7150857253220964
diag_bl_1.0,-0.7071067811865476,0.7071067811865476,0.0,1.0000000000000002,16,8.0,2.0,0.0,0.0,0.0,0.6359138488769531,0.2752099633216858,0.24392753839492798,-0.5845574951171875,0.5883260091145833,-0.09601394653320312,0.12254913330078125,0.12159412384033202,0.18526046752929687,0.09763973236083984,0.829354248046875,0.05920159657796224,0.6619133504231771,0.05755678176879883,0.2099832026163737,5.722880452473959,0.0625315793355306,0.8293542480468747,0.839104663267099
diag_br_1.0,-0.7071067811865476,-0.7071067811865476,0.0,1.0000000000000002,16,8.0,2.0,0.0,0.0,0.0,0.634604275226593,0.32470786571502686,0.18985384702682495,-0.5160840861002605,-0.5539635721842447,0.060203901926676434,0.19102327982584635,0.15314243316650392,0.2536839803059896,0.06444187800089518,0.756638895670573,0.05497258504231771,0.6613296508789063,0.0651319948832194,0.2191925303141276,6.182423095703125,0.06085617701212565,0.7566388956705727,0.7603067794208487
yaw_l_0.5,0.0,0.0,0.5,0.0,16,8.0,2.0,0.0,0.0,0.0,0.6364747285842896,0.16089844703674316,0.13134294748306274,-0.041507027943929034,-0.01587769349416097,0.4708860778808594,0.041507027943929034,0.07026662826538085,0.08496392567952474,0.047563422520955405,0.0,0.0,0.6503343709309896,0.03545034090677897,0.20737998962402343,5.191263427734375,0.0714872678120931,,0.9627855405452664
yaw_l_1.0,0.0,0.0,1.0,0.0,16,8.0,2.0,0.0,0.0,0.0,0.6387709379196167,0.1801045536994934,0.2253231406211853,-0.050419403711954754,-0.03738238016764323,0.9593515014648437,0.050419403711954754,0.07337647755940756,0.09202411651611328,0.06939645767211915,0.0,0.0,0.6519202677408854,0.04292854309082031,0.2102389144897461,5.38135009765625,0.06992014567057292,,0.9482498795543273
yaw_r_0.5,0.0,0.0,-0.5,0.0,16,8.0,2.0,0.0,0.0,0.0,0.6396903395652771,0.14904822409152985,0.12102314829826355,-0.03527469952901204,0.011095848083496094,-0.47498209635416666,0.03527469952901204,0.07059335072835286,0.08186100006103515,0.04129523913065592,0.0,0.0,0.6555936177571614,0.03186369260152181,0.19716094970703124,5.261155192057291,0.07185794830322266,,0.966932992224702
yaw_r_1.0,0.0,0.0,-1.0,0.0,16,8.0,2.0,0.0,0.0,0.0,0.642213761806488,0.15366387367248535,0.22868603467941284,-0.022327291170756023,0.022519536018371582,-0.93286376953125,0.022327291170756023,0.07458300272623698,0.07978748957316081,0.07644654591878255,0.0,0.0,0.6578063456217448,0.03490870475769043,0.19865650177001953,5.605790201822916,0.07024011611938477,,0.9523330418415481
fwd0.6_yaw_l0.5,0.6,0.0,0.5,0.6,16,8.0,2.0,0.0,0.0,0.0,0.6272574663162231,0.21503986418247223,0.1780811846256256,0.46559712727864583,-0.03212002754211426,0.5055865478515625,0.13440272013346355,0.06940592447916667,0.15581411997477213,0.038428573608398436,0.46559712727864583,0.06940592447916667,0.6397831726074219,0.02803677241007487,0.222084223429362,6.456839192708333,0.06740534464518229,0.7759952121310764,0.9021096699388426
fwd0.6_yaw_r0.5,0.6,0.0,-0.5,0.6,16,8.0,2.0,0.0,0.0,0.0,0.6266961097717285,0.19955657422542572,0.22218024730682373,0.48333658854166667,0.0037893084685007732,-0.4165219879150391,0.11666282653808593,0.07189104715983073,0.1424880599975586,0.08743377049763998,0.48333658854166667,0.07189104715983073,0.6393324279785156,0.022888657251993814,0.21604583740234376,6.731387125651041,0.06709952036539714,0.8055609809027778,0.8942319854989287
left0.6_yaw_l0.5,0.0,0.6,0.5,0.6,16,8.0,2.0,0.0,0.0,0.0,0.6316119432449341,0.25802919268608093,0.19010284543037415,-0.010018774668375651,0.47593841552734373,0.4829753112792969,0.022885638872782388,0.12607282002766926,0.1310823186238607,0.039614356358846026,0.47593841552734373,0.022885638872782388,0.6515602111816406,0.041194915771484375,0.20549424489339194,5.156448160807292,0.06830836613972982,0.7932306925455729,0.927736541320496
right0.6_yaw_r0.5,0.0,-0.6,-0.5,0.6,16,8.0,2.0,0.0,0.0,0.0,0.6300535798072815,0.2294681966304779,0.2664208710193634,-0.01992396672566732,-0.5206806945800782,-0.39039960225423176,0.023083751996358235,0.09899962107340494,0.10262917836507161,0.110162353515625,0.5206806945800782,0.023083751996358235,0.6555997721354166,0.04403923988342285,0.21010711669921875,5.107623291015625,0.06771858215332031,0.8678011576334637,0.9133154310174996
diag_fl0.7_yaw_l0.5,0.5,0.5,0.5,0.7071067811865476,16,8.0,2.0,0.0,0.0,0.0,0.6283268928527832,0.29265204071998596,0.1935211420059204,0.40415613810221357,0.36606913248697914,0.5133924865722657,0.09584443410237631,0.13403292338053385,0.16951393127441405,0.05185888926188151,0.5446299235026042,0.04313717206319173,0.6428489685058594,0.047586002349853516,0.21435785929361978,6.1584814453125,0.06586483637491862,0.770223024291604,0.8818817791832527
diag_br0.7_yaw_r0.5,-0.5,-0.5,-0.5,0.7071067811865476,16,8.0,2.0,0.0,0.0,0.0,0.6426049470901489,0.16022765636444092,0.2356162965297699,-0.3995539855957031,-0.4603216552734375,-0.38783933003743487,0.10044652303059896,0.07210654576619466,0.12985196431477863,0.11363672892252605,0.6080233764648437,0.05905651092529297,0.6618162027994792,0.05305888493855794,0.2057727813720703,5.52385009765625,0.06647100448608398,0.859874905236464,0.8877195968341848
