name,cmd_vx,cmd_vy,cmd_wz,cmd_xy_speed,envs,duration_s,warmup_s,reset_events_per_env,ever_reset_frac,fall_frac,min_height,max_xy_err,max_yaw_err,vx,vy,wz,abs_vx_err,abs_vy_err,xy_err,yaw_err,along,orth_abs,base_height,tilt,action_abs,torque_abs,reward,speed_ratio,score_tracking
right_0.3,0.0,-0.3,0.0,0.3,8,6.0,2.0,0.0,0.0,0.0,0.6622475385665894,0.3614417016506195,0.19897417724132538,-0.1058100414276123,-0.08496405601501465,0.010548580884933472,0.1058100414276123,0.21503602981567382,0.24367393493652345,0.07979759693145752,0.08496405601501465,0.1058100414276123,0.6715243530273437,0.06057550430297851,0.17121238708496095,4.28217529296875,0.06725457668304444,0.28321352005004885,0.7687583699553086
right_0.6,0.0,-0.6,0.0,0.6,8,6.0,2.0,0.0,0.0,0.0,0.6578731536865234,0.6012932062149048,0.21023456752300262,-0.1281129837036133,-0.15014904975891114,-0.03286895275115967,0.1281129837036133,0.44985103607177734,0.4687582778930664,0.08763130187988281,0.15014904975891114,0.1281129837036133,0.6694121551513672,0.06931312084197998,0.1706266975402832,4.594183349609375,0.05865635871887207,0.2502484162648519,0.402663411726134
right_1.0,0.0,-1.0,0.0,1.0,8,6.0,2.0,0.0,0.0,0.0,0.6544110178947449,0.970812976360321,0.18499913811683655,-0.1359856414794922,-0.2086385726928711,-0.05287815093994141,0.1359856414794922,0.791361083984375,0.8033388519287109,0.06613032341003418,0.2086385726928711,0.1359856414794922,0.6674552917480469,0.07940701007843018,0.17806535720825195,5.0126885986328125,0.04995830535888672,0.2086385726928711,0.0743548688432247
diag_fl_0.7,0.5,0.5,0.0,0.7071067811865476,8,6.0,2.0,0.0,0.0,0.0,0.6576945185661316,0.6187416911125183,0.23181405663490295,0.07241743564605713,0.20715240478515626,0.04211078643798828,0.4275826644897461,0.2928474235534668,0.5223667907714844,0.09577637672424316,0.19768590927124025,0.09527208328247071,0.6705679321289062,0.07379423618316651,0.17520784378051757,4.1026513671875,0.05454037666320801,0.2795700939814451,0.3236279537884146
diag_fr_0.7,0.5,-0.5,0.0,0.7071067811865476,8,6.0,2.0,0.0,0.0,0.0,0.6566455364227295,0.7215636968612671,0.1860436648130417,0.026185169219970703,-0.11537983894348144,-0.018538801670074462,0.4738150405883789,0.38462024688720703,0.6138238525390625,0.08385623931884766,0.10010152816772461,0.0716414737701416,0.6678240966796875,0.08799820899963379,0.16878053665161133,4.316730346679687,0.0503328275680542,0.14156493874906853,0.21540261733817026
diag_bl_0.7,-0.5,0.5,0.0,0.7071067811865476,8,6.0,2.0,0.0,0.0,0.0,0.6577622294425964,0.39334869384765625,0.17548684775829315,-0.34796470642089844,0.24380338668823243,-0.009593433737754821,0.15203529357910156,0.25619657516479494,0.3031034088134766,0.06958869457244873,0.41844318389892576,0.07795474529266358,0.67138916015625,0.07036305904388428,0.1684316062927246,5.515254516601562,0.06142547130584717,0.5917680257524399,0.6791881769957451
diag_br_0.7,-0.5,-0.5,0.0,0.7071067811865476,8,6.0,2.0,0.0,0.0,0.0,0.6545444130897522,0.4932989180088043,0.2651211619377136,-0.3598293685913086,-0.13919021606445312,-0.03760344266891479,0.14017093658447266,0.3608096694946289,0.3886038589477539,0.08051628112792969,0.3528600311279297,0.15601511001586915,0.670540542602539,0.06521528720855713,0.16745321273803712,5.72729736328125,0.05895233154296875,0.4990194416405106,0.5326006831873759
diag_fl_1.0,0.7071067811865476,0.7071067811865476,0.0,1.0000000000000002,8,6.0,2.0,0.0,0.0,0.0,0.6497440934181213,0.8877750635147095,0.22472263872623444,0.08461963653564453,0.24379446029663085,0.036307272911071775,0.6224875640869141,0.46331172943115234,0.7783247375488281,0.10220926284790038,0.232224063873291,0.11255352973937988,0.6663845825195313,0.09270201683044434,0.17861953735351563,4.4573602294921875,0.04289796829223633,0.23222406387329095,0.08501355862567639
diag_fr_1.0,0.7071067811865476,-0.7071067811865476,0.0,1.0000000000000002,8,6.0,2.0,0.0,0.0,0.0,0.6530197262763977,0.9783380031585693,0.22719229757785797,0.04728517055511475,-0.14440603256225587,-0.03740686893463135,0.6598215484619141,0.5627006149291992,0.8694704437255859,0.0886196231842041,0.13554628372192382,0.07406031131744385,0.6650808715820312,0.10660196304321289,0.17359298706054688,4.632692565917969,0.03951963186264038,0.1355462837219238,0.04710721238438416
diag_bl_1.0,-0.7071067811865476,0.7071067811865476,0.0,1.0000000000000002,8,6.0,2.0,0.0,0.0,0.0,0.6496853232383728,0.5947385430335999,0.25281286239624023,-0.4314883804321289,0.29025012969970704,-0.02904571294784546,0.2756181716918945,0.41685680389404295,0.5030969619750977,0.056356077194213865,0.5103462600708008,0.10089186668395995,0.6690969848632813,0.0786497163772583,0.17207555770874022,6.134503173828125,0.05017932891845703,0.5103462600708006,0.35874973795730497
