name,cmd_vx,cmd_vy,cmd_wz,cmd_xy_speed,envs,duration_s,warmup_s,reset_events_per_env,ever_reset_frac,fall_frac,min_height,max_xy_err,max_yaw_err,vx,vy,wz,abs_vx_err,abs_vy_err,xy_err,yaw_err,along,orth_abs,base_height,tilt,action_abs,torque_abs,reward,speed_ratio,score_tracking
right_0.3,0.0,-0.3,0.0,0.3,8,6.0,2.0,0.0,0.0,0.0,0.655207097530365,0.2720569968223572,0.17512567341327667,-0.05094165325164795,-0.16717977523803712,-0.03155214786529541,0.05094165325164795,0.1328246784210205,0.1487525463104248,0.07452168464660644,0.16717977523803712,0.05094165325164795,0.6691445159912109,0.0541340446472168,0.16921577453613282,4.166821899414063,0.06993803977966309,0.5572659174601238,0.8951864968323588
right_0.6,0.0,-0.6,0.0,0.6,8,6.0,2.0,0.0,0.0,0.0,0.6460351347923279,0.479560524225235,0.17580871284008026,-0.09588274002075195,-0.27749320983886716,-0.04445869922637939,0.09588274002075195,0.3225070571899414,0.33779972076416015,0.06750133037567138,0.27749320983886716,0.09588274002075195,0.666832275390625,0.053280367851257324,0.17780206680297853,4.613077087402344,0.06290126323699952,0.46248868306477864,0.6220963318963582
right_1.0,0.0,-1.0,0.0,1.0,8,6.0,2.0,0.0,0.0,0.0,0.6311343312263489,0.8061325550079346,0.14659729599952698,-0.14522286415100097,-0.36515098571777344,-0.03187302589416504,0.14522286415100097,0.634848861694336,0.6519940948486328,0.04938920021057129,0.36515098571777344,0.14522286415100097,0.6625430297851562,0.056904692649841306,0.1932440948486328,5.354930419921875,0.05075026512145996,0.36515098571777344,0.1808400443593379
diag_fl_0.7,0.5,0.5,0.0,0.7071067811865476,8,6.0,2.0,0.0,0.0,0.0,0.6524083018302917,0.46822798252105713,0.25622937083244324,0.2609719276428223,0.23917903900146484,-0.05512305736541748,0.2390279960632324,0.2608211135864258,0.3586716079711914,0.11291713714599609,0.3536601257324219,0.05539833068847656,0.669706802368164,0.09291004180908204,0.17867918014526368,4.513331604003906,0.060082440376281736,0.500150946281365,0.5680292251228527
diag_fr_0.7,0.5,-0.5,0.0,0.7071067811865476,8,6.0,2.0,0.0,0.0,0.0,0.6497207880020142,0.5755478739738464,0.2419155240058899,0.17535575866699218,-0.17033443450927735,-0.049641690254211425,0.32464454650878904,0.3296659469604492,0.46604385375976565,0.09648948669433594,0.2444399642944336,0.04983908653259277,0.66623046875,0.0689382791519165,0.17490579605102538,4.920726928710938,0.056398172378540036,0.34569031269118305,0.4041260766944475
diag_bl_0.7,-0.5,0.5,0.0,0.7071067811865476,8,6.0,2.0,0.0,0.0,0.0,0.6571040749549866,0.3913515508174896,0.18461821973323822,-0.3450991439819336,0.24585140228271485,-0.03533522367477417,0.15490076065063477,0.25414859771728515,0.303043212890625,0.08225354194641113,0.417865104675293,0.0767065191268921,0.6696633911132812,0.07564932346343994,0.17597665786743164,5.289473876953125,0.06261063575744628,0.5909504982742523,0.6740821197046637
diag_br_0.7,-0.5,-0.5,0.0,0.7071067811865476,8,6.0,2.0,0.0,0.0,0.0,0.6393796801567078,0.37987321615219116,0.24936915934085846,-0.37686920166015625,-0.26530195236206056,-0.06040549755096435,0.12313115119934082,0.23469802856445313,0.2684467697143555,0.0735260534286499,0.4540835952758789,0.08017092704772949,0.6661834716796875,0.05355060577392578,0.17258594512939454,5.500963745117187,0.06334831237792969,0.6421711788902833,0.7335357124813872
diag_fl_1.0,0.7071067811865476,0.7071067811865476,0.0,1.0000000000000002,8,6.0,2.0,0.0,0.0,0.0,0.6437468528747559,0.7002385258674622,0.3694305717945099,0.28695150375366213,0.2944354629516602,-0.10978092193603516,0.42015514373779295,0.41267101287841795,0.5920726013183594,0.14411006927490233,0.4111026382446289,0.0545651912689209,0.6660244750976563,0.11770082473754882,0.18184516906738282,4.967059936523437,0.04760716438293457,0.4111026382446288,0.22644103270925042
diag_fr_1.0,0.7071067811865476,-0.7071067811865476,0.0,1.0000000000000002,8,6.0,2.0,0.0,0.0,0.0,0.6445545554161072,0.8098527789115906,0.23302365839481354,0.22156949996948241,-0.20096132278442383,-0.046553363800048826,0.4855369186401367,0.5061452865600586,0.7032821655273438,0.10422450065612793,0.298774356842041,0.047504310607910154,0.6640160369873047,0.07747620582580567,0.18413280487060546,5.432980346679687,0.0444301176071167,0.29877435684204096,0.1324070745773066
diag_bl_1.0,-0.7071067811865476,0.7071067811865476,0.0,1.0000000000000002,8,6.0,2.0,0.0,0.0,0.0,0.6484410166740417,0.5638914704322815,0.29089444875717163,-0.4805399322509766,0.30022605895996096,-0.07415311336517334,0.22656675338745116,0.4068804931640625,0.4685884094238281,0.09542470932006836,0.5520849990844726,0.12750127792358398,0.665716552734375,0.09737650871276855,0.17769567489624025,6.17969482421875,0.05174921035766602,0.5520849990844725,0.4006272278523782
diag_br_1.0,-0.7071067811865476,-0.7071067811865476,0.0,1.0000000000000002,8,6.0,2.0,0.0,0.0,0.0,0.6286860704421997,0.5564656853675842,0.28762197494506836,-0.4570033264160156,-0.3264039993286133,-0.07225101947784424,0.25010400772094726,0.3807028579711914,0.4576034164428711,0.07529167652130127,0.5539527893066406,0.09234721183776856,0.663383560180664,0.05351008892059326,0.18292898178100586,6.008821411132812,0.053545751571655274,0.5539527893066405,0.4230440817569065
yaw_l_0.5,0.0,0.0,0.5,0.0,8,6.0,2.0,0.0,0.0,0.0,0.6646358966827393,0.15749557316303253,0.35265666246414185,0.0021466153860092165,-0.025831682682037352,0.5847089385986328,0.01433953881263733,0.078515043258667,0.08142077445983886,0.12242568016052247,0.0,0.0,0.672718505859375,0.0651688528060913,0.17733818054199219,4.060084838867187,0.07020201206207276,,0.9171634680028735
yaw_l_1.0,0.0,0.0,1.0,0.0,8,6.0,2.0,0.0,0.0,0.0,0.6647042036056519,0.17887651920318604,0.5402481555938721,-0.006868449449539185,-0.04974912166595459,0.9068304443359375,0.008481230735778809,0.08578512191772461,0.08695579528808593,0.15070796966552735,0.0,0.0,0.6731372833251953,0.06169886112213135,0.18694398880004884,4.260666809082031,0.06862044334411621,,0.8859481869570105
yaw_r_0.5,0.0,0.0,-0.5,0.0,8,6.0,2.0,0.0,0.0,0.0,0.6614238619804382,0.22164568305015564,0.2378847599029541,-0.0928702163696289,0.05281730651855469,-0.5902323532104492,0.0928702163696289,0.08640744209289551,0.1350504493713379,0.10017005920410156,0.0,0.0,0.6700137329101562,0.06049570083618164,0.16972169876098633,4.6261663818359375,0.06920687198638915,,0.8930696920466129
yaw_r_1.0,0.0,0.0,-1.0,0.0,8,6.0,2.0,0.0,0.0,0.0,0.6604235172271729,0.2566392719745636,0.22770756483078003,-0.13392746925354004,0.06078538417816162,-1.0158641815185547,0.13392746925354004,0.09176556587219238,0.1704715347290039,0.08330727577209472,0.0,0.0,0.6696021270751953,0.055711064338684085,0.18257759094238282,5.119459838867187,0.06676897525787354,,0.86588550939789
fwd0.6_yaw_l0.5,0.6,0.0,0.5,0.6,8,6.0,2.0,0.0,0.0,0.0,0.6610362529754639,0.3660871982574463,0.33573612570762634,0.28697265625,-0.036434869766235355,0.45760570526123046,0.31302728652954104,0.07728040218353271,0.3254629898071289,0.12489920616149902,0.28697265625,0.07728040218353271,0.6702023315429687,0.08650790214538574,0.17819435119628907,4.857566528320312,0.062263197898864746,0.4782877604166667,0.6150179173264402
fwd0.6_yaw_r0.5,0.6,0.0,-0.5,0.6,8,6.0,2.0,0.0,0.0,0.0,0.6576359272003174,0.4602094292640686,0.31511884927749634,0.23183860778808593,0.13464515686035156,-0.6004498672485351,0.36816162109375,0.13464515686035156,0.39979373931884765,0.11576425552368164,0.23183860778808593,0.13464515686035156,0.6677591705322266,0.07898277282714844,0.17224212646484374,5.137369995117187,0.05896144390106201,0.3863976796468099,0.5001008067296058
left0.6_yaw_l0.5,0.0,0.6,0.5,0.6,8,6.0,2.0,0.0,0.0,0.0,0.6575894355773926,0.5147201418876648,0.39557355642318726,0.025756402015686033,0.21708778381347657,0.3761539077758789,0.025756402015686033,0.3829119873046875,0.38427001953125,0.14094680786132813,0.21708778381347657,0.025756402015686033,0.6714539337158203,0.07635396957397461,0.1919820213317871,4.1715829467773435,0.06034403800964355,0.36181297302246096,0.5116483009267528
right0.6_yaw_r0.5,0.0,-0.6,-0.5,0.6,8,6.0,2.0,0.0,0.0,0.0,0.6442403793334961,0.5179651379585266,0.17296725511550903,-0.09088732719421387,-0.24924568176269532,-0.4848003387451172,0.09088732719421387,0.35075386047363283,0.3634812545776367,0.0693903350830078,0.24924568176269532,0.09088732719421387,0.6658692169189453,0.05171785354614258,0.1956830406188965,4.912846984863282,0.06073694705963135,0.4154094696044922,0.578258334806107
diag_fl0.7_yaw_l0.5,0.5,0.5,0.5,0.7071067811865476,8,6.0,2.0,0.0,0.0,0.0,0.6532754898071289,0.5554332137107849,0.3800893723964691,0.2442909622192383,0.15284746170043945,0.3110166931152344,0.25570896148681643,0.34715248107910157,0.43449882507324217,0.19156206130981446,0.28081947326660156,0.07117251873016357,0.6694953918457032,0.09371984481811524,0.1899556350708008,4.790261840820312,0.055421242713928225,0.3971387076720967,0.4057812696365029
diag_br0.7_yaw_r0.5,-0.5,-0.5,-0.5,0.7071067811865476,8,6.0,2.0,0.0,0.0,0.0,0.6382247805595398,0.3860057294368744,0.19984671473503113,-0.37149845123291014,-0.2718309783935547,-0.5007844543457032,0.12850149154663085,0.22816926956176758,0.2671880340576172,0.06310911178588867,0.45490226745605467,0.07799625396728516,0.66492431640625,0.056530184745788574,0.1921592903137207,5.810385131835938,0.061463694572448734,0.6433289561906255,0.7397160947543981
