name,cmd_vx,cmd_vy,cmd_wz,cmd_xy_speed,envs,duration_s,warmup_s,reset_events_per_env,ever_reset_frac,fall_frac,min_height,max_xy_err,max_yaw_err,vx,vy,wz,abs_vx_err,abs_vy_err,xy_err,yaw_err,along,orth_abs,base_height,tilt,action_abs,torque_abs,reward,speed_ratio,score_tracking
right_0.3,0.0,-0.3,0.0,0.3,16,8.0,2.0,0.0,0.0,0.0,0.6537419557571411,0.19646932184696198,0.11219361424446106,-0.06432442982991536,-0.2585409545898438,-0.03795598030090332,0.06432442982991536,0.07360516866048177,0.10330705006917318,0.04305761655171712,0.2585409545898438,0.06432442982991536,0.6647837829589843,0.049112701416015626,0.16187639872233073,4.912225341796875,0.0708982531229655,0.8618031819661459,0.9511293416454004
right_0.6,0.0,-0.6,0.0,0.6,16,8.0,2.0,0.0,0.0,0.0,0.6395704746246338,0.33946511149406433,0.10659167915582657,-0.09250948588053386,-0.42539388020833335,-0.024542754491170247,0.09250948588053386,0.17460581461588542,0.2015948232014974,0.04253146171569824,0.42539388020833335,0.09250948588053386,0.6626355489095052,0.04505770683288574,0.18225784301757814,5.023666585286458,0.06679599126180014,0.7089898003472223,0.8438355984643618
right_1.0,0.0,-1.0,0.0,1.0,16,8.0,2.0,0.0,0.0,0.0,0.6205211877822876,0.6450660824775696,0.20873121917247772,-0.09830432256062825,-0.512596435546875,0.025496821403503418,0.09830432256062825,0.4874042256673177,0.4974394734700521,0.05152402877807617,0.512596435546875,0.09830432256062825,0.6574478149414062,0.04660046895345052,0.2125001017252604,5.4588330078125,0.054711920420328776,0.512596435546875,0.3677312078188955
diag_fl_0.7,0.5,0.5,0.0,0.7071067811865476,16,8.0,2.0,0.0,0.0,0.0,0.6366008520126343,0.35080522298812866,0.1877753585577011,0.38670550028483075,0.29030967712402345,-0.06226665496826172,0.11329447428385417,0.2096899668375651,0.23997337341308594,0.07181782404581706,0.47872217814127604,0.06817424774169922,0.6604855346679688,0.08615254720052083,0.1741164271036784,5.854979248046875,0.06420857111612956,0.6770153969361814,0.7780378705478271
diag_fr_0.7,0.5,-0.5,0.0,0.7071067811865476,16,8.0,2.0,0.0,0.0,0.0,0.6485753059387207,0.3998560905456543,0.14466048777103424,0.35543607076009115,-0.26080291748046874,0.020720321337381997,0.1445636749267578,0.23919695536295574,0.2828790791829427,0.03909892082214356,0.4357463582356771,0.07097727457682292,0.6597744242350261,0.06521180470784506,0.1800380579630534,6.28282470703125,0.0633124033610026,0.6162384095715797,0.7216628642282047
diag_bl_0.7,-0.5,0.5,0.0,0.7071067811865476,16,8.0,2.0,0.0,0.0,0.0,0.6412819027900696,0.28283944725990295,0.2290545105934143,-0.3981578826904297,0.35574137369791664,-0.035988814036051434,0.10184211730957031,0.14432108561197918,0.18771446228027344,0.05673587163289388,0.5330859375,0.06236932754516602,0.6656467692057292,0.060965315500895186,0.19875963846842448,5.7144482421875,0.06502618153889973,0.753897362722876,0.8574240168835645
diag_br_0.7,-0.5,-0.5,0.0,0.7071067811865476,16,8.0,2.0,0.0,0.0,0.0,0.6367147564888,0.2138986736536026,0.199147567152977,-0.4336859130859375,-0.4101142374674479,-0.0637872568766276,0.06631404876708985,0.09429006576538086,0.1245852788289388,0.07634590148925781,0.5966575113932292,0.04915384292602539,0.6633722432454427,0.043582798639933265,0.18391009012858073,5.651329752604167,0.06689152399698893,0.8438011447040842,0.9181442611365842
diag_fl_1.0,0.7071067811865476,0.7071067811865476,0.0,1.0000000000000002,16,8.0,2.0,0.0,0.0,0.0,0.6283794045448303,0.5455203652381897,0.2760206460952759,0.4594640604654948,0.36221323649088544,-0.1451094690958659,0.24764203389485678,0.34489240010579425,0.4258985646565755,0.1451094690958659,0.5810143534342448,0.06882784525553386,0.6566127522786458,0.11049296061197916,0.1870249938964844,6.6409765625,0.05328198750813802,0.5810143534342447,0.4449535511992789
diag_fr_1.0,0.7071067811865476,-0.7071067811865476,0.0,1.0000000000000002,16,8.0,2.0,0.0,0.0,0.0,0.6384942531585693,0.5940765738487244,0.23887182772159576,0.4315386454264323,-0.31622894287109377,0.10421377182006836,0.27556854248046875,0.39087847391764324,0.48018157958984375,0.104980042775472,0.5287516784667968,0.08167665481567382,0.6561793518066407,0.07619792302449545,0.19960851033528645,6.898944498697917,0.052304162979125976,0.5287516784667967,0.3804575639254598
diag_bl_1.0,-0.7071067811865476,0.7071067811865476,0.0,1.0000000000000002,16,8.0,2.0,0.0,0.0,0.0,0.6351810693740845,0.4482893645763397,0.2707485556602478,-0.5076050821940105,0.4199275461832682,-0.062345962524414066,0.19950136820475262,0.28717931111653644,0.3552360534667969,0.07432259877522786,0.655865224202474,0.07701526641845703,0.6639155578613282,0.069100341796875,0.21359728495279948,6.253552652994792,0.05645252227783203,0.6558652242024738,0.5904525457007699
diag_br_1.0,-0.7071067811865476,-0.7071067811865476,0.0,1.0000000000000002,16,8.0,2.0,0.0,0.0,0.0,0.6291089057922363,0.3892614245414734,0.2663431763648987,-0.5311311340332031,-0.4836482238769531,-0.07815128962198893,0.17597540537516276,0.22345868428548177,0.28929481506347654,0.08976224899291992,0.7175586954752604,0.05512399673461914,0.6606469217936198,0.046783491770426434,0.20082247416178386,6.223783365885416,0.05928841272989909,0.7175586954752603,0.692813105313313
yaw_l_0.5,0.0,0.0,0.5,0.0,16,8.0,2.0,0.0,0.0,0.0,0.6606528162956238,0.14951930940151215,0.17640778422355652,0.047668132781982425,-0.0317116641998291,0.47333897908528644,0.047668132781982425,0.06828582127888998,0.08739600499471029,0.038193944295247396,0.0,0.0,0.6699774678548177,0.05191182772318522,0.15094439188639322,4.354491780598958,0.07198593139648438,,0.9642667063683551
yaw_l_1.0,0.0,0.0,1.0,0.0,16,8.0,2.0,0.0,0.0,0.0,0.6634343862533569,0.21401412785053253,0.3303394317626953,0.08385583877563477,-0.07862588882446289,0.9145522054036458,0.08385583877563477,0.0868735122680664,0.1303506851196289,0.09435841878255208,0.0,0.0,0.6718380737304688,0.04245031992594401,0.16488880157470703,4.57028076171875,0.07000820159912109,,0.9016045684470575
yaw_r_0.5,0.0,0.0,-0.5,0.0,16,8.0,2.0,0.0,0.0,0.0,0.6537451148033142,0.17287391424179077,0.1864382028579712,-0.07840311686197916,0.025053412119547525,-0.5543704223632813,0.07840311686197916,0.06922712961832682,0.10951363881429037,0.06646151224772136,0.0,0.0,0.6632664998372396,0.061356639862060545,0.15866043090820312,5.093970133463542,0.07052424748738607,,0.9364665472363025
yaw_r_1.0,0.0,0.0,-1.0,0.0,16,8.0,2.0,0.0,0.0,0.0,0.6544421315193176,0.2087683230638504,0.259158730506897,-0.1122866948445638,0.028989537556966146,-0.9845128377278646,0.1122866948445638,0.07689034144083659,0.14144454956054686,0.0675136947631836,0.0,0.0,0.6621664937337239,0.06361648559570313,0.16919233957926433,5.444635416666666,0.06824995676676432,,0.9064144399231073
fwd0.6_yaw_l0.5,0.6,0.0,0.5,0.6,16,8.0,2.0,0.0,0.0,0.0,0.648326575756073,0.1991489678621292,0.33376872539520264,0.5366013081868489,-0.07170892079671223,0.4457110595703125,0.06339813232421875,0.08170970916748047,0.11114126841227213,0.07104372660319011,0.5366013081868489,0.08170970916748047,0.6645122782389323,0.07567852656046549,0.157438112894694,6.165817464192708,0.06693651199340821,0.8943355136447483,0.9327683719467652
fwd0.6_yaw_r0.5,0.6,0.0,-0.5,0.6,16,8.0,2.0,0.0,0.0,0.0,0.646071195602417,0.2903885841369629,0.19136950373649597,0.4087419128417969,0.09705890655517578,-0.5106948852539063,0.1912585194905599,0.09799383799235026,0.22589693705240885,0.05618478139241537,0.4087419128417969,0.09799383799235026,0.6584873453776041,0.08413654327392578,0.16165030161539715,6.565706380208334,0.06467942555745443,0.6812365214029948,0.8051355558988181
left0.6_yaw_l0.5,0.0,0.6,0.5,0.6,16,8.0,2.0,0.0,0.0,0.0,0.6410703659057617,0.38124287128448486,0.3217051029205322,0.0502005672454834,0.3571583302815755,0.36926973978678385,0.0502005672454834,0.24284103393554687,0.25095385233561196,0.13573509216308594,0.3571583302815755,0.0502005672454834,0.6655703735351562,0.06195667266845703,0.2015354537963867,4.8144970703125,0.06453044891357422,0.5952638838026258,0.722088620182578
right0.6_yaw_r0.5,0.0,-0.6,-0.5,0.6,16,8.0,2.0,0.0,0.0,0.0,0.6355636715888977,0.38558652997016907,0.22929179668426514,-0.08120394388834636,-0.3770759073893229,-0.47911270141601564,0.08120394388834636,0.2229247538248698,0.23918192545572917,0.060264892578125,0.3770759073893229,0.08120394388834636,0.6589710998535157,0.04732677459716797,0.18972853342692056,5.3287939453125,0.06486889521280924,0.6284598456488715,0.7839896949075796
diag_fl0.7_yaw_l0.5,0.5,0.5,0.5,0.7071067811865476,16,8.0,2.0,0.0,0.0,0.0,0.637542724609375,0.4408038854598999,0.35499438643455505,0.3955560811360677,0.19742369333902995,0.32479136149088544,0.10444423039754232,0.3025761159261068,0.32050376892089844,0.17520917256673177,0.4192996470133464,0.14010064442952475,0.660440419514974,0.0861197026570638,0.17615328470865885,5.785623779296875,0.060888328552246095,0.5929792475045258,0.5864407258583464
diag_br0.7_yaw_r0.5,-0.5,-0.5,-0.5,0.7071067811865476,16,8.0,2.0,0.0,0.0,0.0,0.6324162483215332,0.23792250454425812,0.21451807022094727,-0.4074665323893229,-0.40673436482747394,-0.5151339213053385,0.09253371556599935,0.10005959828694662,0.14730848948160807,0.06712045033772786,0.5757273356119792,0.05334657033284505,0.6604979451497396,0.044218225479125975,0.19472906748453775,5.593170572916667,0.06588241577148438,0.8142014062513875,0.9004867903549189
