name,cmd_vx,cmd_vy,cmd_wz,cmd_xy_speed,envs,duration_s,warmup_s,reset_events_per_env,ever_reset_frac,fall_frac,min_height,max_xy_err,max_yaw_err,vx,vy,wz,abs_vx_err,abs_vy_err,xy_err,yaw_err,along,orth_abs,base_height,tilt,action_abs,torque_abs,reward,speed_ratio,score_tracking
stand,0.0,0.0,0.0,0.0,8,6.0,2.0,0.0,0.0,0.0,0.6652534604072571,0.003859123680740595,0.00403960095718503,-0.0009941698610782623,-0.00040037039667367935,0.001586492955684662,0.0010102825611829757,0.0004057588800787926,0.0011225513368844987,0.0016497837007045746,0.0,0.0,0.6664268493652343,0.036320178508758544,0.0776392650604248,3.724811706542969,0.05345850467681885,,0.9999840724957919
forward_0.3,0.3,0.0,0.0,0.3,8,6.0,2.0,0.0,0.0,0.0,0.6540682315826416,0.18212933838367462,0.19366604089736938,0.2274906349182129,-0.02675889253616333,0.011970828771591186,0.07250949382781982,0.07021657466888427,0.1060484790802002,0.055036067962646484,0.2274906349182129,0.07021657466888427,0.6663898468017578,0.06397284030914306,0.15750906944274903,5.123522338867187,0.07060265064239502,0.758302116394043,0.9444986751248262
forward_0.6,0.6,0.0,0.0,0.6,8,6.0,2.0,0.0,0.0,0.0,0.6495065093040466,0.26394355297088623,0.2469106912612915,0.4187804794311523,0.002151808589696884,0.03885324478149414,0.18121927261352538,0.06514863967895508,0.19567424774169923,0.0682818841934204,0.4187804794311523,0.06514863967895508,0.6655463409423829,0.07728759765625,0.16023435592651367,5.772377319335938,0.0665497350692749,0.6979674657185873,0.8421448002321303
forward_1.0,1.0,0.0,0.0,1.0,8,6.0,2.0,0.0,0.0,0.0,0.6458146572113037,0.4756588637828827,0.2577781081199646,0.561496353149414,0.017520581483840943,0.07249107360839843,0.43850372314453123,0.06529011249542237,0.44479740142822266,0.0978348731994629,0.561496353149414,0.06529011249542237,0.6633181762695313,0.11948683738708496,0.16505287170410157,6.542861328125,0.05393306255340576,0.561496353149414,0.4361951417577743
backward_0.3,-0.3,0.0,0.0,0.3,8,6.0,2.0,0.0,0.0,0.0,0.6609227061271667,0.13486553728580475,0.15103062987327576,-0.26366888046264647,0.011925824880599976,0.0014176678657531739,0.03748950481414795,0.06916045188903809,0.08247313499450684,0.05826634883880615,0.26366888046264647,0.06916045188903809,0.6699654388427735,0.05165318965911865,0.15972853660583497,5.0226171875,0.07116075992584228,0.8788962682088216,0.9600334593756618
backward_0.6,-0.6,0.0,0.0,0.6,8,6.0,2.0,0.0,0.0,0.0,0.653174877166748,0.18677905201911926,0.160610169172287,-0.4939689636230469,0.02648690700531006,-0.029893496036529542,0.10603152275085449,0.06907102584838867,0.13008635520935058,0.07664004802703857,0.4939689636230469,0.06907102584838867,0.6687327575683594,0.0574144697189331,0.1682630157470703,5.87943115234375,0.06794214248657227,0.8232816060384115,0.9128491586536155
backward_1.0,-1.0,0.0,0.0,1.0,8,6.0,2.0,0.0,0.0,0.0,0.6423261165618896,0.35041141510009766,0.2630980312824249,-0.7116410064697266,0.046145873069763185,-0.05901030540466309,0.28835927963256835,0.06935483932495118,0.2996233940124512,0.08817486763000489,0.7116410064697266,0.06935483932495118,0.6664376831054688,0.06689815521240235,0.1797669219970703,6.848323974609375,0.05893646240234375,0.7116410064697266,0.6769242235592677
left_0.3,0.0,0.3,0.0,0.3,8,6.0,2.0,0.0,0.0,0.0,0.6566859483718872,0.2150391936302185,0.17595283687114716,0.0447184944152832,0.20104013442993163,0.042676868438720705,0.0447184944152832,0.10014810562133789,0.12166411399841309,0.06057206153869629,0.20104013442993163,0.0447184944152832,0.6712823486328126,0.06285510063171387,0.1668956184387207,4.250973510742187,0.0700927209854126,0.6701337814331054,0.9287789383076371
left_0.6,0.0,0.6,0.0,0.6,8,6.0,2.0,0.0,0.0,0.0,0.6490388512611389,0.3889690637588501,0.16548846662044525,0.05909005165100098,0.3172400283813477,0.02572575807571411,0.05909005165100098,0.28275970458984373,0.29106557846069336,0.05633878707885742,0.3172400283813477,0.05909005165100098,0.6688143920898437,0.06512994766235351,0.185174617767334,4.711820678710938,0.06437150001525879,0.5287333806355795,0.7035805432959992
left_1.0,0.0,1.0,0.0,1.0,8,6.0,2.0,0.0,0.0,0.0,0.6346568465232849,0.6818157434463501,0.23533441126346588,0.023660097122192383,0.46370784759521483,-0.052929654121398925,0.030787627696990966,0.536292381286621,0.5378629302978516,0.08485720634460449,0.46370784759521483,0.030787627696990966,0.6647161102294922,0.07884756088256836,0.19906600952148437,5.264727783203125,0.05363170623779297,0.46370784759521483,0.30544391270409665
right_0.3,0.0,-0.3,0.0,0.3,8,6.0,2.0,0.0,0.0,0.0,0.6532444357872009,0.19150929152965546,0.10118997097015381,-0.06420724391937256,-0.24356002807617189,0.008977245688438416,0.06420724391937256,0.08202829360961914,0.1108757209777832,0.034935452938079835,0.24356002807617189,0.06420724391937256,0.6663725280761719,0.05046304225921631,0.16895292282104493,4.693232421875,0.07083207130432129,0.8118667602539064,0.9473793876378447
right_0.6,0.0,-0.6,0.0,0.6,8,6.0,2.0,0.0,0.0,0.0,0.6413989663124084,0.378959983587265,0.11525338143110275,-0.09722114562988281,-0.3741396713256836,0.033492021560668946,0.09722114562988281,0.22586034774780273,0.2483926773071289,0.052655267715454104,0.3741396713256836,0.09722114562988281,0.6649624633789063,0.053641986846923825,0.18829645156860353,4.882110595703125,0.06505867004394532,0.6235661188761393,0.7726833149681858
right_1.0,0.0,-1.0,0.0,1.0,8,6.0,2.0,0.0,0.0,0.0,0.6232732534408569,0.6935060024261475,0.23065705597400665,-0.12534795761108397,-0.47310546875,0.08913850784301758,0.12534795761108397,0.5268944549560547,0.5420177459716797,0.09001369476318359,0.47310546875,0.12534795761108397,0.6605587005615234,0.06256612300872803,0.21852533340454103,5.508851318359375,0.051602044105529786,0.47310546875,0.298930908132831
diag_fl_0.7,0.5,0.5,0.0,0.7071067811865476,8,6.0,2.0,0.0,0.0,0.0,0.6414745450019836,0.41835033893585205,0.18912123143672943,0.35911529541015624,0.23468421936035155,-0.0018544591963291167,0.14088449478149415,0.26531578063964845,0.301412353515625,0.058331542015075684,0.41987957000732423,0.08798630714416504,0.6647309875488281,0.08770136833190918,0.17107383728027345,5.419703369140625,0.062496156692504884,0.5937993824677413,0.6859106534089124
