2026/05/03 20:50:29.846, 15203, 24564, 57, 54
2026/05/03 20:50:34.920, 15203, 24564, 21, 56
2026/05/03 20:50:40.003, 15203, 24564, 56, 63
2026/05/03 20:50:45.075, 15203, 24564, 24, 55
2026/05/03 20:50:50.146, 15203, 24564, 38, 56
2026/05/03 20:50:55.217, 15203, 24564, 6, 54
2026/05/03 20:51:00.296, 15203, 24564, 5, 56
2026/05/03 20:51:05.380, 15203, 24564, 6, 56
2026/05/03 20:51:10.452, 15203, 24564, 49, 54
2026/05/03 20:51:15.521, 15203, 24564, 6, 56
2026/05/03 20:51:20.601, 15203, 24564, 36, 63
2026/05/03 20:51:25.671, 15203, 24564, 46, 56
2026/05/03 20:51:30.744, 15203, 24564, 24, 54
2026/05/03 20:51:35.815, 15203, 24564, 46, 54
2026/05/03 20:51:40.884, 15203, 24564, 83, 62
2026/05/03 20:51:45.970, 15203, 24564, 2, 54
2026/05/03 20:51:51.090, 15203, 24564, 5, 55
2026/05/03 20:51:56.160, 15203, 24564, 24, 54
2026/05/03 20:52:01.271, 15203, 24564, 9, 55
2026/05/03 20:52:06.360, 15203, 24564, 12, 55
2026/05/03 20:52:11.426, 15203, 24564, 16, 54
2026/05/03 20:52:16.494, 15203, 24564, 2, 56
2026/05/03 20:52:21.563, 15203, 24564, 5, 56
2026/05/03 20:52:26.634, 15203, 24564, 18, 55
2026/05/03 20:52:31.703, 15203, 24564, 6, 56
2026/05/03 20:52:36.768, 15203, 24564, 14, 54
2026/05/03 20:52:41.836, 15203, 24564, 6, 56
2026/05/03 20:52:46.924, 15203, 24564, 5, 56
2026/05/03 20:52:52.006, 15203, 24564, 2, 55
2026/05/03 20:52:57.082, 15203, 24564, 5, 54
2026/05/03 20:53:02.149, 15203, 24564, 5, 53
2026/05/03 20:53:07.213, 15203, 24564, 54, 60
2026/05/03 20:53:12.281, 15203, 24564, 30, 54
2026/05/03 20:53:17.348, 15203, 24564, 55, 55
2026/05/03 20:53:22.417, 15203, 24564, 33, 53
2026/05/03 20:53:27.488, 15203, 24564, 6, 55
2026/05/03 20:53:32.556, 15203, 24564, 38, 55
2026/05/03 20:53:37.641, 15203, 24564, 54, 54
2026/05/03 20:53:42.734, 15203, 24564, 5, 54
2026/05/03 20:53:47.808, 15203, 24564, 6, 55
2026/05/03 20:53:52.894, 15203, 24564, 31, 57
2026/05/03 20:53:57.964, 15203, 24564, 5, 55
2026/05/03 20:54:03.036, 15203, 24564, 17, 54
2026/05/03 20:54:08.107, 15203, 24564, 57, 54
2026/05/03 20:54:13.192, 15203, 24564, 5, 54
2026/05/03 20:54:18.354, 15203, 24564, 5, 55
2026/05/03 20:54:23.439, 15203, 24564, 58, 54
2026/05/03 20:54:28.508, 15203, 24564, 6, 57
2026/05/03 20:54:33.585, 15203, 24564, 57, 55
2026/05/03 20:54:38.658, 15203, 24564, 3, 55
2026/05/03 20:54:43.756, 15203, 24564, 6, 54
2026/05/03 20:54:48.830, 15203, 24564, 58, 54
2026/05/03 20:54:53.896, 15203, 24564, 6, 55
2026/05/03 20:54:59.204, 15203, 24564, 9, 53
2026/05/03 20:55:04.276, 15203, 24564, 51, 55
2026/05/03 20:55:09.348, 15203, 24564, 15, 53
2026/05/03 20:55:14.484, 15203, 24564, 58, 53
2026/05/03 20:55:19.553, 15203, 24564, 13, 54
2026/05/03 20:55:24.620, 15203, 24564, 6, 55
2026/05/03 20:55:29.688, 15203, 24564, 11, 53
2026/05/03 20:55:34.756, 15203, 24564, 6, 54
2026/05/03 20:55:39.833, 15203, 24564, 25, 53
2026/05/03 20:55:44.903, 15203, 24564, 5, 53
2026/05/03 20:55:49.982, 15203, 24564, 6, 54
2026/05/03 20:55:55.072, 15203, 24564, 26, 53
2026/05/03 20:56:00.166, 15203, 24564, 56, 53
2026/05/03 20:56:05.266, 15203, 24564, 5, 53
2026/05/03 20:56:10.332, 15203, 24564, 53, 54
2026/05/03 20:56:15.399, 15203, 24564, 9, 54
2026/05/03 20:56:20.468, 15203, 24564, 57, 53
2026/05/03 20:56:25.536, 15203, 24564, 6, 55
2026/05/03 20:56:30.606, 15203, 24564, 52, 53
2026/05/03 20:56:35.672, 15203, 24564, 31, 54
2026/05/03 20:56:40.817, 15203, 24564, 4, 54
2026/05/03 20:56:46.014, 15203, 24564, 5, 54
2026/05/03 20:56:51.082, 15203, 24564, 27, 54
2026/05/03 20:56:56.148, 15203, 24564, 6, 56
2026/05/03 20:57:01.213, 15203, 24564, 44, 56
2026/05/03 20:57:06.280, 15203, 24564, 13, 54
2026/05/03 20:57:11.346, 15203, 24564, 54, 54
2026/05/03 20:57:16.414, 15203, 24564, 17, 55
2026/05/03 20:57:21.480, 15203, 24564, 6, 56
2026/05/03 20:57:26.548, 15203, 24564, 7, 54
2026/05/03 20:57:31.621, 15203, 24564, 40, 54
2026/05/03 20:57:36.684, 15203, 24564, 6, 58
2026/05/03 20:57:41.750, 15203, 24564, 42, 54
2026/05/03 20:57:46.836, 15203, 24564, 6, 54
2026/05/03 20:57:51.938, 15203, 24564, 46, 56
2026/05/03 20:57:57.042, 15203, 24564, 16, 55
2026/05/03 20:58:02.108, 15203, 24564, 7, 56
2026/05/03 20:58:07.179, 15203, 24564, 8, 55
2026/05/03 20:58:12.255, 15203, 24564, 57, 56
2026/05/03 20:58:17.322, 15203, 24564, 5, 54
2026/05/03 20:58:22.392, 15203, 24564, 56, 55
2026/05/03 20:58:27.515, 15203, 24564, 5, 54
2026/05/03 20:58:32.596, 15203, 24564, 57, 54
2026/05/03 20:58:37.693, 15203, 24564, 6, 55
2026/05/03 20:58:42.759, 15203, 24564, 39, 54
2026/05/03 20:58:47.895, 15203, 24564, 24, 56
2026/05/03 20:58:52.980, 15203, 24564, 31, 56
2026/05/03 20:58:58.048, 15203, 24564, 5, 55
2026/05/03 20:59:03.113, 15203, 24564, 53, 54
2026/05/03 20:59:08.179, 15203, 24564, 5, 55
2026/05/03 20:59:13.250, 15203, 24564, 5, 54
2026/05/03 20:59:18.318, 15203, 24564, 28, 56
2026/05/03 20:59:23.392, 15203, 24564, 5, 54
2026/05/03 20:59:28.458, 15203, 24564, 22, 54
2026/05/03 20:59:33.524, 15203, 24564, 24, 55
2026/05/03 20:59:38.616, 15203, 24564, 13, 55
2026/05/03 20:59:43.745, 15203, 24564, 6, 54
2026/05/03 20:59:48.825, 15203, 24564, 6, 56
2026/05/03 20:59:53.892, 15203, 24564, 26, 54
2026/05/03 20:59:58.962, 15203, 24564, 12, 56
2026/05/03 21:00:04.026, 15203, 24564, 20, 56
2026/05/03 21:00:09.128, 15203, 24564, 4, 57
2026/05/03 21:00:14.202, 15203, 24564, 5, 54
2026/05/03 21:00:19.273, 15203, 24564, 27, 55
2026/05/03 21:00:24.344, 15203, 24564, 12, 54
2026/05/03 21:00:29.440, 15203, 24564, 9, 55
2026/05/03 21:00:34.507, 15203, 24564, 56, 54
2026/05/03 21:00:39.580, 15203, 24564, 6, 56
2026/05/03 21:00:44.654, 15203, 24564, 51, 55
2026/05/03 21:00:49.734, 15203, 24564, 6, 54
2026/05/03 21:00:54.810, 15203, 24564, 42, 55
2026/05/03 21:00:59.882, 15203, 24564, 6, 56
2026/05/03 21:01:04.957, 15203, 24564, 30, 57
2026/05/03 21:01:10.040, 15203, 24564, 46, 56
2026/05/03 21:01:15.124, 15203, 24564, 6, 55
2026/05/03 21:01:20.201, 15203, 24564, 6, 57
2026/05/03 21:01:25.367, 15203, 24564, 5, 55
2026/05/03 21:01:30.556, 15203, 24564, 6, 56
2026/05/03 21:01:35.656, 15203, 24564, 54, 54
2026/05/03 21:01:40.734, 15203, 24564, 42, 55
2026/05/03 21:01:45.808, 15203, 24564, 6, 55
2026/05/03 21:01:50.888, 15203, 24564, 19, 53
2026/05/03 21:01:55.988, 15203, 24564, 6, 53
2026/05/03 21:02:01.066, 15203, 24564, 54, 53
2026/05/03 21:02:06.169, 15203, 24564, 12, 56
2026/05/03 21:02:11.255, 15203, 24564, 52, 56
2026/05/03 21:02:16.329, 15203, 24564, 5, 53
2026/05/03 21:02:21.397, 15203, 24564, 56, 55
2026/05/03 21:02:26.469, 15203, 24564, 20, 53
2026/05/03 21:02:31.546, 15203, 24564, 6, 56
2026/05/03 21:02:36.628, 15203, 24564, 16, 53
2026/05/03 21:02:41.701, 15203, 24564, 31, 54
2026/05/03 21:02:46.824, 15203, 24564, 26, 53
2026/05/03 21:02:51.962, 15203, 24564, 6, 53
2026/05/03 21:02:57.040, 15203, 24564, 37, 54
2026/05/03 21:03:02.115, 15203, 24564, 13, 55
2026/05/03 21:03:07.184, 15203, 24564, 54, 54
2026/05/03 21:03:12.253, 15203, 24564, 53, 55
2026/05/03 21:03:17.323, 15203, 24564, 14, 54
2026/05/03 21:03:22.408, 15203, 24564, 56, 57
2026/05/03 21:03:27.474, 15203, 24564, 45, 54
2026/05/03 21:03:32.543, 15203, 24564, 5, 56
2026/05/03 21:03:37.613, 15203, 24564, 39, 54
2026/05/03 21:03:42.686, 15203, 24564, 54, 55
2026/05/03 21:03:47.751, 15203, 24564, 6, 55
2026/05/03 21:03:52.823, 15203, 24564, 27, 56
2026/05/03 21:03:57.919, 15203, 24564, 6, 54
2026/05/03 21:04:02.983, 15203, 24564, 58, 55
2026/05/03 21:04:08.068, 15203, 24564, 58, 57
2026/05/03 21:04:13.144, 15203, 24564, 16, 55
2026/05/03 21:04:18.215, 15203, 24564, 87, 60
2026/05/03 21:04:23.281, 15203, 24564, 6, 55
2026/05/03 21:04:28.402, 15203, 24564, 10, 55
2026/05/03 21:04:33.537, 15203, 24564, 6, 55
2026/05/03 21:04:38.620, 15203, 24564, 2, 59
2026/05/03 21:04:43.686, 15203, 24564, 9, 56
2026/05/03 21:04:48.788, 15203, 24564, 6, 56
2026/05/03 21:04:53.865, 15203, 24564, 29, 54
2026/05/03 21:04:58.936, 15203, 24564, 65, 61
2026/05/03 21:05:04.002, 15203, 24564, 58, 56
2026/05/03 21:05:09.070, 15203, 24564, 6, 54
2026/05/03 21:05:14.139, 15203, 24564, 55, 54
2026/05/03 21:05:19.232, 15203, 24564, 45, 55
2026/05/03 21:05:24.318, 15203, 24564, 5, 54
2026/05/03 21:05:29.393, 15203, 24564, 58, 56
2026/05/03 21:05:34.466, 15203, 24564, 59, 55
2026/05/03 21:05:39.534, 15203, 24564, 41, 55
2026/05/03 21:05:44.606, 15203, 24564, 9, 55
2026/05/03 21:05:49.722, 15203, 24564, 6, 56
2026/05/03 21:05:54.830, 15203, 24564, 6, 54
2026/05/03 21:06:00.001, 15203, 24564, 5, 55
2026/05/03 21:06:05.079, 15203, 24564, 38, 56
2026/05/03 21:06:10.148, 15203, 24564, 6, 54
2026/05/03 21:06:15.216, 15203, 24564, 5, 56
2026/05/03 21:06:20.285, 15203, 24564, 6, 55
2026/05/03 21:06:25.353, 15203, 24564, 5, 54
2026/05/03 21:06:30.425, 15203, 24564, 6, 54
2026/05/03 21:06:35.497, 15203, 24564, 85, 61
2026/05/03 21:06:40.562, 15203, 24564, 39, 55
2026/05/03 21:06:45.633, 15203, 24564, 58, 54
2026/05/03 21:06:50.704, 15203, 24564, 38, 54
2026/05/03 21:06:55.783, 15203, 24564, 38, 55
2026/05/03 21:07:00.871, 15203, 24564, 56, 54
2026/05/03 21:07:05.937, 15203, 24564, 24, 55
2026/05/03 21:07:11.003, 15203, 24564, 38, 56
2026/05/03 21:07:16.076, 15203, 24564, 6, 54
2026/05/03 21:07:21.142, 15203, 24564, 13, 55
2026/05/03 21:07:26.217, 15203, 24564, 6, 56
2026/05/03 21:07:31.291, 15203, 24564, 5, 53
2026/05/03 21:07:36.365, 15203, 24564, 5, 54
2026/05/03 21:07:41.434, 15203, 24564, 6, 54
2026/05/03 21:07:46.533, 15203, 24564, 6, 55
2026/05/03 21:07:51.598, 15203, 24564, 88, 64
2026/05/03 21:07:56.667, 15203, 24564, 18, 56
2026/05/03 21:08:01.736, 15203, 24564, 24, 56
2026/05/03 21:08:06.803, 15203, 24564, 9, 56
2026/05/03 21:08:11.873, 15203, 24564, 53, 56
2026/05/03 21:08:16.945, 15203, 24564, 57, 55
2026/05/03 21:08:22.018, 15203, 24564, 49, 55
2026/05/03 21:08:27.090, 15203, 24564, 51, 56
2026/05/03 21:08:32.170, 15203, 24564, 29, 55
2026/05/03 21:08:37.235, 15203, 24564, 49, 54
2026/05/03 21:08:42.307, 15203, 24564, 5, 55
2026/05/03 21:08:47.371, 15203, 24564, 45, 58
2026/05/03 21:08:52.439, 15203, 24564, 19, 55
2026/05/03 21:08:57.508, 15203, 24564, 41, 55
2026/05/03 21:09:02.589, 15203, 24564, 52, 55
2026/05/03 21:09:07.671, 15203, 24564, 58, 59
2026/05/03 21:09:12.740, 15203, 24564, 30, 54
2026/05/03 21:09:17.807, 15203, 24564, 6, 56
2026/05/03 21:09:22.872, 15203, 24564, 9, 56
2026/05/03 21:09:27.938, 15203, 24564, 30, 57
2026/05/03 21:09:33.005, 15203, 24564, 3, 55
2026/05/03 21:09:38.072, 15203, 24564, 59, 55
2026/05/03 21:09:43.143, 15203, 24564, 44, 54
2026/05/03 21:09:48.232, 15203, 24564, 35, 56
2026/05/03 21:09:53.307, 15203, 24564, 58, 57
2026/05/03 21:09:58.388, 15203, 24564, 57, 56
2026/05/03 21:10:03.462, 15203, 24564, 84, 60
2026/05/03 21:10:08.532, 15203, 24564, 57, 55
2026/05/03 21:10:13.598, 15203, 24564, 57, 54
2026/05/03 21:10:18.666, 15203, 24564, 35, 55
2026/05/03 21:10:23.746, 15203, 24564, 24, 55
2026/05/03 21:10:28.810, 15203, 24564, 55, 54
2026/05/03 21:10:33.877, 15203, 24564, 6, 54
2026/05/03 21:10:38.945, 15203, 24564, 7, 54
2026/05/03 21:10:44.035, 15203, 24564, 12, 54
2026/05/03 21:10:49.102, 15203, 24564, 27, 54
2026/05/03 21:10:54.172, 15203, 24564, 32, 54
2026/05/03 21:10:59.266, 15203, 24564, 5, 59
2026/05/03 21:11:04.345, 15203, 24564, 27, 55
2026/05/03 21:11:09.412, 15203, 24564, 37, 57
2026/05/03 21:11:14.480, 15203, 24564, 39, 57
2026/05/03 21:11:19.561, 15203, 24564, 6, 56
2026/05/03 21:11:24.631, 15203, 24564, 5, 54
2026/05/03 21:11:29.704, 15203, 24564, 6, 55
2026/05/03 21:11:34.787, 15203, 24564, 88, 63
2026/05/03 21:11:39.867, 15203, 24564, 20, 54
2026/05/03 21:11:44.963, 15203, 24564, 6, 54
2026/05/03 21:11:50.034, 15203, 24564, 6, 55
2026/05/03 21:11:55.102, 15203, 24564, 50, 56
2026/05/03 21:12:00.203, 15203, 24564, 5, 56
2026/05/03 21:12:05.285, 15203, 24564, 59, 54
2026/05/03 21:12:10.354, 15203, 24564, 83, 63
2026/05/03 21:12:15.419, 15203, 24564, 48, 56
2026/05/03 21:12:20.494, 15203, 24564, 16, 54
2026/05/03 21:12:25.570, 15203, 24564, 59, 56
2026/05/03 21:12:30.654, 15203, 24564, 5, 58
2026/05/03 21:12:35.728, 15203, 24564, 52, 54
2026/05/03 21:12:40.797, 15203, 24564, 47, 54
2026/05/03 21:12:45.867, 15203, 24564, 63, 63
2026/05/03 21:12:50.968, 15203, 24564, 20, 55
2026/05/03 21:12:56.060, 15203, 24564, 54, 56
2026/05/03 21:13:01.131, 15203, 24564, 13, 54
2026/05/03 21:13:06.217, 15203, 24564, 23, 55
2026/05/03 21:13:11.313, 15203, 24564, 17, 57
2026/05/03 21:13:16.379, 15203, 24564, 10, 55
2026/05/03 21:13:21.449, 15203, 24564, 38, 58
2026/05/03 21:13:26.528, 15203, 24564, 6, 55
2026/05/03 21:13:31.593, 15203, 24564, 23, 57
2026/05/03 21:13:36.658, 15203, 24564, 2, 54
2026/05/03 21:13:41.726, 15203, 24564, 56, 55
2026/05/03 21:13:46.817, 15203, 24564, 51, 56
2026/05/03 21:13:51.925, 15203, 24564, 6, 55
2026/05/03 21:13:56.996, 15203, 24564, 50, 62
2026/05/03 21:14:02.067, 15203, 24564, 56, 56
2026/05/03 21:14:07.139, 15203, 24564, 6, 54
2026/05/03 21:14:12.207, 15203, 24564, 5, 55
2026/05/03 21:14:17.305, 15203, 24564, 5, 56
2026/05/03 21:14:22.374, 15203, 24564, 23, 56
2026/05/03 21:14:27.444, 15203, 24564, 57, 57
2026/05/03 21:14:32.510, 15203, 24564, 85, 64
2026/05/03 21:14:37.588, 15203, 24564, 6, 57
2026/05/03 21:14:42.689, 15203, 24564, 32, 55
2026/05/03 21:14:47.776, 15203, 24564, 52, 54
2026/05/03 21:14:52.928, 15203, 24564, 31, 55
2026/05/03 21:14:58.006, 15203, 24564, 13, 54
2026/05/03 21:15:03.074, 15203, 24564, 28, 55
2026/05/03 21:15:08.145, 15203, 24564, 48, 56
2026/05/03 21:15:13.216, 15203, 24564, 54, 54
2026/05/03 21:15:18.286, 15203, 24564, 45, 54
2026/05/03 21:15:23.351, 15203, 24564, 6, 56
2026/05/03 21:15:28.418, 15203, 24564, 16, 54
2026/05/03 21:15:33.484, 15203, 24564, 6, 54
2026/05/03 21:15:38.549, 15203, 24564, 85, 61
2026/05/03 21:15:43.618, 15203, 24564, 56, 54
2026/05/03 21:15:48.684, 15203, 24564, 5, 56
2026/05/03 21:15:53.765, 15203, 24564, 85, 61
2026/05/03 21:15:58.835, 15203, 24564, 60, 55
2026/05/03 21:16:03.900, 15203, 24564, 34, 54
2026/05/03 21:16:09.001, 15203, 24564, 12, 55
2026/05/03 21:16:14.158, 15203, 24564, 35, 55
2026/05/03 21:16:19.228, 15203, 24564, 30, 55
2026/05/03 21:16:24.320, 15203, 24564, 5, 56
2026/05/03 21:16:29.388, 15203, 24564, 21, 56
2026/05/03 21:16:34.457, 15203, 24564, 59, 56
2026/05/03 21:16:39.539, 15203, 24564, 29, 54
2026/05/03 21:16:44.608, 15203, 24564, 42, 54
2026/05/03 21:16:49.675, 15203, 24564, 46, 55
2026/05/03 21:16:54.743, 15203, 24564, 58, 54
2026/05/03 21:16:59.817, 15203, 24564, 29, 55
2026/05/03 21:17:04.889, 15203, 24564, 23, 57
2026/05/03 21:17:09.958, 15203, 24564, 34, 55
2026/05/03 21:17:15.048, 15203, 24564, 6, 55
2026/05/03 21:17:20.134, 15203, 24564, 5, 56
2026/05/03 21:17:25.204, 15203, 24564, 60, 54
2026/05/03 21:17:30.272, 15203, 24564, 12, 56
2026/05/03 21:17:35.340, 15203, 24564, 16, 55
2026/05/03 21:17:40.412, 15203, 24564, 27, 55
2026/05/03 21:17:45.483, 15203, 24564, 24, 55
2026/05/03 21:17:50.550, 15203, 24564, 18, 55
2026/05/03 21:17:55.615, 15203, 24564, 25, 57
2026/05/03 21:18:00.683, 15203, 24564, 56, 55
2026/05/03 21:18:05.778, 15203, 24564, 6, 56
2026/05/03 21:18:10.846, 15203, 24564, 37, 55
2026/05/03 21:18:15.919, 15203, 24564, 40, 55
2026/05/03 21:18:21.002, 15203, 24564, 21, 55
2026/05/03 21:18:26.098, 15203, 24564, 31, 55
2026/05/03 21:18:31.163, 15203, 24564, 9, 57
2026/05/03 21:18:36.233, 15203, 24564, 44, 54
2026/05/03 21:18:41.297, 15203, 24564, 86, 62
2026/05/03 21:18:46.400, 15203, 24564, 29, 54
2026/05/03 21:18:51.510, 15203, 24564, 45, 54
2026/05/03 21:18:56.577, 15203, 24564, 51, 56
2026/05/03 21:19:01.689, 15203, 24564, 40, 57
2026/05/03 21:19:06.762, 15203, 24564, 64, 55
2026/05/03 21:19:11.830, 15203, 24564, 15, 56
2026/05/03 21:19:16.898, 15203, 24564, 28, 56
2026/05/03 21:19:22.005, 15203, 24564, 23, 62
2026/05/03 21:19:27.074, 15230, 24564, 14, 55
2026/05/03 21:19:32.142, 15237, 24564, 54, 55
2026/05/03 21:19:37.222, 15237, 24564, 9, 57
2026/05/03 21:19:42.318, 15237, 24564, 6, 56
2026/05/03 21:19:47.382, 15237, 24564, 88, 61
2026/05/03 21:19:52.452, 15237, 24564, 15, 56
2026/05/03 21:19:57.530, 15237, 24564, 7, 55
2026/05/03 21:20:02.600, 15237, 24564, 31, 56
2026/05/03 21:20:07.674, 15237, 24564, 16, 57
2026/05/03 21:20:12.742, 15229, 24564, 85, 63
2026/05/03 21:20:17.809, 15229, 24564, 48, 55
2026/05/03 21:20:22.875, 15229, 24564, 33, 55
2026/05/03 21:20:27.952, 15235, 24564, 58, 57
2026/05/03 21:20:33.043, 15235, 24564, 9, 57
2026/05/03 21:20:38.110, 15235, 24564, 86, 54
2026/05/03 21:20:43.179, 15235, 24564, 18, 57
2026/05/03 21:20:48.248, 15235, 24564, 38, 56
2026/05/03 21:20:53.317, 15235, 24564, 48, 58
