"Timestamp","Pid","ProcessName","GpuEngine","UtilizationPct","ExecutablePath","CommandLine"
"2026-05-10T20:04:30.8628688+08:00","257960","vmwp.exe","pid_257960_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","11","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 1FCE8CD2-A4F3-492A-BF3A-83E182C6AD50 0x3b4"
"2026-05-10T20:04:42.8256018+08:00","257960","vmwp.exe","pid_257960_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","22","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" 1FCE8CD2-A4F3-492A-BF3A-83E182C6AD50 0x3b4"
"2026-05-10T20:07:30.6668813+08:00","247440","WUDFHost.exe","pid_247440_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-edb907c1-dab0-4d4d-823b-790b10f4cd82 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-65ff2424-30c5-4898-821a-5bff5c2c9e8f -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-9dd2e13f-5bc1-4d29-a6ac-cac8c3ec6f06 -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-8364a469-d28d-45c1-bbb2-aebcb14b5cb7 -LifetimeId:91ec5f02-9f58-4d48-b244-ab64145626bf -DeviceGroupId: -HostArg:16"
"2026-05-10T20:14:40.9082926+08:00","247440","WUDFHost.exe","pid_247440_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-edb907c1-dab0-4d4d-823b-790b10f4cd82 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-65ff2424-30c5-4898-821a-5bff5c2c9e8f -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-9dd2e13f-5bc1-4d29-a6ac-cac8c3ec6f06 -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-8364a469-d28d-45c1-bbb2-aebcb14b5cb7 -LifetimeId:91ec5f02-9f58-4d48-b244-ab64145626bf -DeviceGroupId: -HostArg:16"
"2026-05-10T20:15:57.9397824+08:00","247440","WUDFHost.exe","pid_247440_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-edb907c1-dab0-4d4d-823b-790b10f4cd82 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-65ff2424-30c5-4898-821a-5bff5c2c9e8f -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-9dd2e13f-5bc1-4d29-a6ac-cac8c3ec6f06 -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-8364a469-d28d-45c1-bbb2-aebcb14b5cb7 -LifetimeId:91ec5f02-9f58-4d48-b244-ab64145626bf -DeviceGroupId: -HostArg:16"
"2026-05-10T20:17:31.8113266+08:00","247440","WUDFHost.exe","pid_247440_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-edb907c1-dab0-4d4d-823b-790b10f4cd82 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-65ff2424-30c5-4898-821a-5bff5c2c9e8f -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-9dd2e13f-5bc1-4d29-a6ac-cac8c3ec6f06 -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-8364a469-d28d-45c1-bbb2-aebcb14b5cb7 -LifetimeId:91ec5f02-9f58-4d48-b244-ab64145626bf -DeviceGroupId: -HostArg:16"
"2026-05-10T20:19:21.9657945+08:00","247440","WUDFHost.exe","pid_247440_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-edb907c1-dab0-4d4d-823b-790b10f4cd82 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-65ff2424-30c5-4898-821a-5bff5c2c9e8f -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-9dd2e13f-5bc1-4d29-a6ac-cac8c3ec6f06 -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-8364a469-d28d-45c1-bbb2-aebcb14b5cb7 -LifetimeId:91ec5f02-9f58-4d48-b244-ab64145626bf -DeviceGroupId: -HostArg:16"
"2026-05-10T20:19:27.8553153+08:00","247440","WUDFHost.exe","pid_247440_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-edb907c1-dab0-4d4d-823b-790b10f4cd82 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-65ff2424-30c5-4898-821a-5bff5c2c9e8f -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-9dd2e13f-5bc1-4d29-a6ac-cac8c3ec6f06 -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-8364a469-d28d-45c1-bbb2-aebcb14b5cb7 -LifetimeId:91ec5f02-9f58-4d48-b244-ab64145626bf -DeviceGroupId: -HostArg:16"
"2026-05-10T20:19:33.9339239+08:00","247440","WUDFHost.exe","pid_247440_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","2","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-edb907c1-dab0-4d4d-823b-790b10f4cd82 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-65ff2424-30c5-4898-821a-5bff5c2c9e8f -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-9dd2e13f-5bc1-4d29-a6ac-cac8c3ec6f06 -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-8364a469-d28d-45c1-bbb2-aebcb14b5cb7 -LifetimeId:91ec5f02-9f58-4d48-b244-ab64145626bf -DeviceGroupId: -HostArg:16"
"2026-05-10T20:19:51.0189279+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","18","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T20:20:02.9542057+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","387","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T20:20:08.9891340+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","20","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T20:20:15.0116350+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","20","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T20:20:21.0499837+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","11","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T20:20:27.0603693+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","8","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T20:20:33.0144961+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","18","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T20:20:45.0546025+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","11","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T20:20:56.8450469+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","217","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T20:21:02.8829579+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","364","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T20:21:08.9396965+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","375","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T20:21:14.9856762+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","21","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T20:21:21.0419253+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","11","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T20:21:32.8889139+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","413","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T20:21:38.9701738+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","372","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T20:21:57.0244076+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","22","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T20:22:08.8038117+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","357","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T20:22:14.8618626+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","173","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T20:22:33.9573077+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","372","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T20:22:40.0154194+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","392","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T20:22:46.3910075+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","544","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T20:23:44.5580176+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","5","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T20:29:55.6885033+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","3479","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T20:35:08.4787334+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","460","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T20:35:08.4787334+08:00","28400","dwm.exe","pid_28400_luid_0x00000000_0x00017AD2_phys_0_eng_0_engtype_3D","11","C:\Windows\system32\dwm.exe","""dwm.exe"""
"2026-05-10T20:40:28.7297803+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","97","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T20:42:47.6716894+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","3253","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T20:51:48.1638399+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","2856","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T20:53:38.5491145+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","3948","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T20:55:41.2125081+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1000","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T20:55:41.2125081+08:00","28400","dwm.exe","pid_28400_luid_0x00000000_0x00017AD2_phys_0_eng_0_engtype_3D","5","C:\Windows\system32\dwm.exe","""dwm.exe"""
"2026-05-10T20:57:08.6765802+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","3721","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T20:58:18.7565348+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","2316","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T21:01:59.0443528+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","3189","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T21:02:11.1395225+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","92","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T21:02:18.3038261+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","11","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T21:06:39.4174355+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","3908","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T21:10:49.6047959+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","2492","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T21:13:43.5258289+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1353","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T21:13:43.5258289+08:00","28400","dwm.exe","pid_28400_luid_0x00000000_0x00017AD2_phys_0_eng_0_engtype_3D","13","C:\Windows\system32\dwm.exe","""dwm.exe"""
"2026-05-10T21:14:59.8662649+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","3961","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T21:23:30.5022207+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","3774","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T21:23:48.1905286+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","938","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T21:25:38.8784128+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","106","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T21:25:45.7856818+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","221","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T21:26:45.2927040+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1592","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T21:26:45.2927040+08:00","28400","dwm.exe","pid_28400_luid_0x00000000_0x00017AD2_phys_0_eng_0_engtype_3D","6","C:\Windows\system32\dwm.exe","""dwm.exe"""
"2026-05-10T21:28:01.3241785+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","57","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T21:28:53.1378855+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","95","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T21:31:47.1044473+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","285","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T21:33:31.7340289+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","3702","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T21:34:06.8670771+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1754","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T21:37:42.0301004+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","3757","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T21:38:52.1434550+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","2030","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T21:40:59.9491753+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","2902","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T21:41:35.0040734+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","922","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T21:42:52.3876483+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1967","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T21:44:31.3435772+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","3249","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T21:45:06.3374754+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","77","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T21:47:02.6110889+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","95","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T21:48:18.2448689+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","2068","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T21:48:18.2448689+08:00","28400","dwm.exe","pid_28400_luid_0x00000000_0x00017AD2_phys_0_eng_0_engtype_3D","5","C:\Windows\system32\dwm.exe","""dwm.exe"""
"2026-05-10T21:49:22.8309898+08:00","259568","vmwp.exe","pid_259568_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1769","C:\Windows\System32\vmwp.exe","""C:\Windows\System32\vmwp.exe"" E775D5D5-AF3F-480D-B431-29B848F58FCD 0x278"
"2026-05-10T21:52:57.5811392+08:00","4","System","pid_4_luid_0x00000000_0x00017C40_phys_0_eng_3_engtype_Copy","7",,
"2026-05-10T21:59:19.6912933+08:00","28400","dwm.exe","pid_28400_luid_0x00000000_0x00017AD2_phys_0_eng_0_engtype_3D","5","C:\Windows\system32\dwm.exe","""dwm.exe"""
"2026-05-10T22:07:32.5633215+08:00","252824","WUDFHost.exe","pid_252824_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-2bdb05da-5a09-454d-b66b-f9a7e5901339 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-d0d079fc-2f2d-42e1-b7fd-5ac2e552c6a6 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-3c3eeb96-8be9-4686-8866-23179ea3b74c -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-681b742c-b505-4890-8717-b2b252c9b9c8 -LifetimeId:36e73a8d-60e7-488b-aeb2-47a0b5b66a10 -DeviceGroupId: -HostArg:16"
"2026-05-10T22:10:23.6261751+08:00","252824","WUDFHost.exe","pid_252824_luid_0x00000000_0x00017C40_phys_0_eng_0_engtype_3D","1","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-2bdb05da-5a09-454d-b66b-f9a7e5901339 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-d0d079fc-2f2d-42e1-b7fd-5ac2e552c6a6 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-3c3eeb96-8be9-4686-8866-23179ea3b74c -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-681b742c-b505-4890-8717-b2b252c9b9c8 -LifetimeId:36e73a8d-60e7-488b-aeb2-47a0b5b66a10 -DeviceGroupId: -HostArg:16"
