timestamp,gpu_timestamp,gpu_util_pct,mem_used_mib,mem_total_mib,power_w,temp_c
2026-05-11T18:25:46+08:00,2026/05/11 18:25:46.858,0,280,24564,6.05,28
2026-05-11T18:25:49+08:00,2026/05/11 18:25:48.978,0,280,24564,5.81,28
2026-05-11T18:25:51+08:00,2026/05/11 18:25:51.093,0,280,24564,5.73,28
2026-05-11T18:25:53+08:00,2026/05/11 18:25:53.208,0,280,24564,5.93,28
2026-05-11T18:25:55+08:00,2026/05/11 18:25:55.328,0,280,24564,5.90,28
2026-05-11T18:25:57+08:00,2026/05/11 18:25:57.445,5,280,24564,5.80,28
2026-05-11T18:25:59+08:00,2026/05/11 18:25:59.562,3,280,24564,5.91,28
2026-05-11T18:26:01+08:00,2026/05/11 18:26:01.802,0,280,24564,5.82,28
2026-05-11T18:26:03+08:00,2026/05/11 18:26:03.917,0,280,24564,5.84,28
2026-05-11T18:26:06+08:00,2026/05/11 18:26:06.037,0,280,24564,5.81,28
2026-05-11T18:26:08+08:00,2026/05/11 18:26:08.158,0,280,24564,5.78,28
2026-05-11T18:26:10+08:00,2026/05/11 18:26:10.281,0,280,24564,6.04,28
2026-05-11T18:26:12+08:00,2026/05/11 18:26:12.517,3,280,24564,6.22,28
2026-05-11T18:26:14+08:00,2026/05/11 18:26:14.633,0,280,24564,5.78,28
2026-05-11T18:26:16+08:00,2026/05/11 18:26:16.747,0,280,24564,6.03,28
2026-05-11T18:26:18+08:00,2026/05/11 18:26:18.866,0,280,24564,5.83,28
2026-05-11T18:26:21+08:00,2026/05/11 18:26:20.984,0,280,24564,5.64,28
2026-05-11T18:26:23+08:00,2026/05/11 18:26:23.217,0,280,24564,5.55,28
2026-05-11T18:26:25+08:00,2026/05/11 18:26:25.331,0,280,24564,5.76,28
2026-05-11T18:26:27+08:00,2026/05/11 18:26:27.448,5,280,24564,5.84,28
2026-05-11T18:26:29+08:00,2026/05/11 18:26:29.564,3,280,24564,5.86,28
2026-05-11T18:26:31+08:00,2026/05/11 18:26:31.799,0,280,24564,5.63,28
2026-05-11T18:26:33+08:00,2026/05/11 18:26:33.919,0,280,24564,5.67,28
